Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
138,Matthew Gianas,3466,M30-34,USA,03:00:33,02:11:22,05:19:14,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
18,Mark Gibbs,3331,M60-64,USA,02:39:13,02:34:55,05:19:14,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
126,Robert Arnold,2460,M40-44,USA,03:05:12,02:10:09,05:19:19,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
139,Sean Adams,382,M30-34,USA,02:57:25,02:18:08,05:19:30,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
35,Katrisha Milligan,1290,F40-44,USA,03:09:49,02:03:56,05:19:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
23,Heather Bullis-Cruz,351,F50-54,USA,03:05:20,02:09:37,05:19:37,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
127,Morris Delgado,2515,M40-44,USA,02:46:54,02:26:17,05:19:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
40,Kelsey Fogus,960,F30-34,USA,03:15:57,01:59:45,05:19:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
142,Ringo Suen,2950,M45-49,USA,03:04:39,02:09:21,05:19:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
128,Ian Hiscock,125,M40-44,USA,03:09:26,02:06:31,05:19:42,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
24,Tracy Britton,1524,F50-54,USA,02:58:24,02:16:08,05:19:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
7,Deborah Taylor,1741,F60-64,USA,03:02:42,02:12:41,05:19:47,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
41,Camille Gomez,523,F30-34,PHL,03:08:43,02:08:17,05:19:48,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
129,Ben Watkins,2688,M40-44,USA,03:02:36,02:12:00,05:19:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
143,Peter Carroll,2746,M45-49,USA,02:55:25,02:19:28,05:19:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
145,Aaron Eng,2244,M35-39,USA,02:59:36,02:13:41,05:19:56,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
25,Kim Young,1625,F50-54,USA,03:05:58,02:08:47,05:19:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
144,Micah Rhead,2919,M45-49,USA,02:49:54,02:25:26,05:19:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
13,Team Team With No Name,4044,RELAY,USA,03:20:05,01:57:07,05:19:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
51,Christina Ekonomi,1088,F35-39,USA,03:08:59,02:08:00,05:20:02,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
19,Annelies Farmer,1643,F55-59,AUT,03:05:15,02:09:19,05:20:02,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
53,Troy Tafoya,3303,M55-59,USA,02:57:38,02:17:02,05:20:03,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
52,Marissa Burger,1063,F35-39,USA,03:10:02,02:04:16,05:20:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
42,Kali Glosser,1401,F45-49,USA,03:07:15,02:07:30,05:20:14,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
130,John Winn,2699,M40-44,USA,02:59:16,02:15:11,05:20:15,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
53,Monica Padriza,1148,F35-39,MEX,03:09:10,02:05:17,05:20:15,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
145,Aaron Hutchinson,461,M45-49,USA,02:50:33,02:26:02,05:20:23,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
131,Sean Redfern,2635,M40-44,USA,03:09:19,02:05:53,05:20:26,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
26,Kathleen Mattes-Longo,563,F50-54,USA,03:13:20,02:01:38,05:20:28,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
83,Victor Trucco,3158,M50-54,USA,02:45:27,02:28:09,05:20:28,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
29,Travis Wood,1789,M18-24,USA,03:44:51,01:33:21,05:20:28,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
36,Merriam Young,1347,F40-44,USA,03:03:52,02:13:25,05:20:29,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
140,Teddy Kaufman,2043,M30-34,USA,03:07:14,02:06:31,05:20:31,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
146,Glen Dromgoole,2772,M45-49,USA,02:51:01,02:24:22,05:20:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
43,Karen Tran,1492,F45-49,USA,03:00:58,02:14:28,05:20:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
146,Allen Formoso,2256,M35-39,USA,03:01:44,02:11:44,05:20:33,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
132,Sterling Alexander,2453,M40-44,USA,02:41:51,02:35:10,05:20:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
147,Darryl Gilbert,2799,M45-49,USA,03:02:32,02:11:27,05:20:41,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
97,Randy Rosales,1889,M25-29,USA,02:57:25,02:17:05,05:20:50,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
37,Angela Ervin,1228,F40-44,USA,02:57:02,02:19:00,05:20:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
44,Arielle Granet,1404,F45-49,FRA,02:58:27,02:17:31,05:20:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
14,Team Zin It To Win It!,4060,RELAY,USA,03:21:40,01:56:27,05:20:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
98,Kenrick Dea,1821,M25-29,USA,03:05:16,02:09:26,05:20:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
148,Rick Ostapovich,2899,M45-49,USA,02:53:11,02:22:33,05:21:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
84,Alexander Chin,678,M50-54,USA,02:55:58,02:17:59,05:21:01,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
85,John Keeler,3512,M50-54,USA,02:55:28,02:19:37,05:21:03,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
147,Mike Deardeuff,2237,M35-39,USA,03:05:07,02:10:59,05:21:04,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
99,Bryan Lucas,1863,M25-29,USA,02:49:30,02:26:25,05:21:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
27,Maria Matheus,244,F50-54,VEN,03:15:08,02:01:04,05:21:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
148,Kevin Hall,2283,M35-39,USA,02:59:21,02:16:02,05:21:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
149,Robert Lutes,2854,M45-49,USA,02:58:40,02:17:27,05:21:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
141,Geoffrey Smith,2152,M30-34,USA,02:39:34,02:36:57,05:21:17,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
28,Maria Pena-Lucas,355,F50-54,USA,03:07:15,02:10:37,05:21:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
150,Jeff Collins,3499,M45-49,USA,02:59:03,02:18:04,05:21:25,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
151,Russell Sollock,670,M45-49,USA,02:52:56,02:24:16,05:21:28,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
38,Carrie Lancaster,1267,F40-44,USA,02:53:13,02:20:57,05:21:30,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
149,John Paul Fontillas,609,M35-39,PHL,02:45:42,02:29:01,05:21:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
54,Edward Cruz,692,M55-59,USA,02:47:51,02:28:03,05:21:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
152,Rob Egan,2776,M45-49,USA,02:48:14,02:26:43,05:21:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
39,Robyn Hamilton,544,F40-44,ZAF,03:23:19,01:52:31,05:21:38,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
150,Chris McVey,2340,M35-39,USA,02:48:43,02:26:36,05:21:41,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
33,Summer Elias,863,F25-29,USA,03:10:02,02:08:12,05:21:43,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
151,Luke Baxter,2194,M35-39,NZL,03:00:10,02:17:00,05:21:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
133,Mark Wilson,2698,M40-44,GBR,03:10:43,02:03:16,05:21:49,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
100,Nick Geissler,1838,M25-29,USA,03:00:12,02:09:00,05:21:50,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
42,Jessica Alberico,915,F30-34,USA,03:07:35,02:09:56,05:21:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
54,Marion Jeanne,1116,F35-39,FRA,02:59:19,02:16:26,05:21:54,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
153,Jason Wilmot,2975,M45-49,USA,02:51:15,02:24:59,05:21:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
152,Brian Tuohy,2426,M35-39,USA,03:14:18,02:01:17,05:22:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
20,Kelli Rantz,1686,F55-59,USA,02:58:46,02:19:47,05:22:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
154,Ermal Allen,2708,M45-49,USA,03:13:14,02:01:37,05:22:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
29,Grethe Petersen,1588,F50-54,GBR,03:18:17,01:59:18,05:22:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
55,Steve Mallard,3260,M55-59,USA,02:51:39,02:23:32,05:22:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
43,Le Bui,925,F30-34,VNM,03:17:48,02:00:20,05:22:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
34,Patricia Salazar,895,F25-29,USA,03:08:37,02:10:34,05:22:25,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
45,Naseema Roue,239,F45-49,GBR,03:10:51,02:06:37,05:22:31,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
134,Christopher Hutchison,2557,M40-44,USA,02:55:45,02:21:06,05:22:37,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
86,Douglas Richards,3133,M50-54,USA,02:55:41,02:17:50,05:22:39,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
19,Jody Hoose,3340,M60-64,USA,02:52:19,02:27:04,05:22:44,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
46,Kate Hunt,1415,F45-49,USA,03:14:52,02:01:54,05:22:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
142,Jon Deardeuff,1995,M30-34,USA,03:03:47,02:12:44,05:22:46,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
20,Edward Carr,707,M60-64,USA,03:07:50,02:09:02,05:22:47,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
155,Richard Mann,2862,M45-49,GBR,03:06:32,02:08:31,05:22:53,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
135,Marianito Cuaresma,2505,M40-44,USA,02:48:36,02:29:10,05:22:54,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
47,Tonya Koopman,551,F45-49,USA,03:01:08,02:16:38,05:22:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
30,Rosana Kracher,1563,F50-54,USA,03:08:27,02:09:09,05:23:02,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
15,Team Team Santa Rosa,4040,RELAY,USA,03:14:38,02:05:33,05:23:03,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
35,Caroline Howard,871,F25-29,USA,03:13:47,02:04:12,05:23:05,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
101,Jon Callahan,1810,M25-29,USA,03:00:49,02:18:09,05:23:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
2,Paul Farley,3408,M70-74,USA,02:48:10,02:29:37,05:23:09,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
10,Maria Gabriela Vega Davila,838,F18-24,MEX,03:17:00,01:59:24,05:23:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
55,Deanna Hudgins,1113,F35-39,USA,03:08:47,02:09:44,05:23:15,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
31,Angela Pietrofeso,1591,F50-54,USA,03:06:33,02:10:25,05:23:18,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
153,Raymond Soquena,622,M35-39,USA,02:56:42,02:20:16,05:23:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
21,Colette Vanmierlo Wheeler,1702,F55-59,USA,02:49:28,02:24:35,05:23:25,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
32,Diana Shaheen,1603,F50-54,USA,02:57:43,02:20:33,05:23:27,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
16,Team Brook N' Berries,4062,RELAY,USA,03:05:06,02:10:22,05:23:27,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
87,Greg Gelfand,743,M50-54,USA,03:07:02,02:11:16,05:23:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
48,Andrea Chymiy,1369,F45-49,USA,03:02:58,02:17:04,05:23:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
11,Amanda Semler,834,F18-24,USA,03:05:32,02:15:02,05:23:43,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
40,Karen Vibe,1338,F40-44,USA,03:11:18,02:06:05,05:23:51,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
56,Kristen Hansen,1109,F35-39,USA,03:17:54,01:59:48,05:23:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
56,Al Hart,3232,M55-59,USA,03:01:40,02:15:49,05:23:53,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
88,Michael Beveridge,3005,M50-54,AUS,02:58:13,02:19:29,05:23:54,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
154,Hanson Ho,2294,M35-39,USA,02:50:24,02:27:09,05:23:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
21,Russell Baze,3314,M60-64,USA,03:13:52,02:00:43,05:24:01,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
143,Will Powley,2120,M30-34,USA,03:06:51,02:11:54,05:24:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
6,Paul Pickett,3395,M65-69,USA,02:58:34,02:21:30,05:24:22,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
144,Ben Robles,2131,M30-34,USA,03:02:33,02:16:07,05:24:24,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
33,Erin Devincenzi,1538,F50-54,USA,03:06:57,02:10:37,05:24:26,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
156,Ignace Lecleir,2850,M45-49,BEL,02:56:12,02:22:03,05:24:29,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
41,Angel Beus,1203,F40-44,USA,03:12:30,02:08:12,05:24:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
157,Enrique Baldwin Espinosa,2715,M45-49,MEX,03:01:22,02:15:52,05:24:35,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
145,Dan Jenson,2035,M30-34,USA,03:23:31,01:53:38,05:24:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
42,Oksana Merkusheva,1287,F40-44,RUS,03:14:57,02:05:02,05:24:37,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
158,John Gomez,2803,M45-49,USA,02:57:40,02:21:40,05:24:37,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
89,James Jessee,3076,M50-54,USA,02:56:19,02:22:59,05:24:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
57,Martin Stringer,3300,M55-59,GBR,02:48:58,02:32:14,05:24:48,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
90,Mike Crane,3026,M50-54,USA,03:10:04,02:08:55,05:24:53,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
159,Mark Helmkamp,2823,M45-49,USA,02:50:02,02:31:06,05:24:53,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
57,Leilani Castro,322,F35-39,USA,03:07:34,02:10:45,05:24:56,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
58,Robert Leckie,3253,M55-59,USA,02:45:41,02:35:13,05:24:57,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
44,Sara Cates,931,F30-34,USA,03:16:22,02:03:07,05:25:01,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
146,Marco Dyer,2002,M30-34,USA,03:09:48,02:05:54,05:25:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
43,Stephanie Smith,1327,F40-44,USA,03:07:15,02:12:43,05:25:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
44,Marissa Matsumoto,1282,F40-44,USA,03:08:42,02:11:12,05:25:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
147,Ralph Lightfoot,2062,M30-34,USA,03:04:46,02:16:15,05:25:14,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
155,Jeff Legge,2322,M35-39,USA,02:56:30,02:24:30,05:25:20,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
17,Team Tri For A Cure,4054,RELAY,USA,02:55:34,02:27:22,05:25:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
148,Michael Urrutia,2166,M30-34,USA,03:10:53,02:08:31,05:25:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
34,Laura Grunbaum,1549,F50-54,USA,03:13:36,02:04:55,05:25:31,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
156,Michael Nguyen,2361,M35-39,USA,03:05:43,02:14:33,05:25:34,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
58,Julie Olson,1147,F35-39,USA,03:03:54,02:17:42,05:25:38,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
36,Liz Thomas,903,F25-29,USA,03:16:57,02:04:46,05:25:39,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
45,Janine Liebert,1276,F40-44,USA,03:16:35,02:00:51,05:25:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
149,Brandon Kovacic,740,M30-34,USA,03:08:46,02:13:27,05:25:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
37,Kelly Abdon,841,F25-29,USA,03:02:21,02:18:00,05:25:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
22,Julia Johnson,1655,F55-59,USA,03:14:44,02:05:49,05:25:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
23,Elena Berk,792,F55-59,USA,03:08:16,02:10:59,05:25:47,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
46,Nathalie Hansen,1245,F40-44,USA,03:18:06,02:00:36,05:25:47,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
18,Team Mountain Madness,4006,RELAY,USA,03:16:13,02:07:06,05:25:49,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
136,David McNemar,2597,M40-44,USA,03:01:03,02:15:57,05:25:51,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
91,Paul Ikin,3075,M50-54,USA,02:43:28,02:38:30,05:25:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
12,Kia Kohler,820,F18-24,USA,03:01:36,02:20:36,05:25:54,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
49,Dorette Franks,1394,F45-49,USA,02:54:50,02:25:48,05:25:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
102,Jaime Larrea,1857,M25-29,MEX,02:53:27,02:28:17,05:25:57,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
50,Julie Srenaski,348,F45-49,USA,03:00:21,02:22:53,05:25:57,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
137,Derek McClintick,2592,M40-44,USA,03:01:41,02:20:11,05:25:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
138,Roberto Espana,2523,M40-44,GTM,03:02:00,02:17:52,05:26:02,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
160,Devin Young,2982,M45-49,USA,02:45:04,02:34:54,05:26:03,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
24,Jane Green,1646,F55-59,USA,02:59:23,02:20:52,05:26:03,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
45,Krystle MacKie,524,F30-34,USA,03:08:12,02:13:45,05:26:05,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
161,Brent Munsell,2884,M45-49,USA,02:55:00,02:21:12,05:26:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
162,Matthew Flanzer,2787,M45-49,USA,03:05:40,02:12:52,05:26:16,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
19,Team Shoot The Moon,4030,RELAY,USA,02:58:49,02:25:06,05:26:19,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
59,Robert Reinhard,3520,M55-59,USA,03:08:32,02:10:05,05:26:20,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
51,Joanne Gilchrist,1400,F45-49,USA,02:50:35,02:31:52,05:26:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
59,Jessica Schroeder,1164,F35-39,USA,03:11:40,02:08:59,05:26:28,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
52,Molly Welker,349,F45-49,USA,03:04:10,02:17:21,05:26:31,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
60,Tristan Lindfelt,1125,F35-39,USA,03:20:04,02:02:04,05:26:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
150,Sam Wyman,2178,M30-34,USA,02:41:25,02:38:12,05:26:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
35,Valerie Newell,1581,F50-54,USA,03:09:11,02:13:24,05:26:34,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
163,Brian Mickelson,2877,M45-49,USA,02:56:48,02:22:17,05:26:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
151,Ted Schwarz,2144,M30-34,USA,03:10:52,02:09:25,05:26:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
38,Maja Wichrowska,908,F25-29,USA,03:21:27,02:00:24,05:26:39,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
8,Marianne Moore,1730,F60-64,USA,03:03:44,02:16:33,05:26:51,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
152,Daniel Moran,2090,M30-34,USA,03:14:12,02:03:49,05:26:51,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
25,Beverly Schubert,1691,F55-59,USA,03:04:18,02:16:53,05:26:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
164,Richard Mattera,2866,M45-49,USA,03:11:01,02:09:24,05:27:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
157,Clark Hymas,2296,M35-39,USA,02:49:44,02:31:59,05:27:02,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
47,Renata Turick,1334,F40-44,CAN,03:15:40,02:06:51,05:27:06,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
165,Rafael Rodriguez,2925,M45-49,USA,03:03:33,02:17:39,05:27:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
53,Liz Hill,1412,F45-49,USA,03:06:33,02:15:31,05:27:09,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
26,Susan Henning,360,F55-59,USA,03:05:48,02:16:43,05:27:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
166,Isaac Ruiz,2929,M45-49,USA,02:57:57,02:25:00,05:27:25,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
22,Darol Fishman,3329,M60-64,USA,03:06:43,02:17:20,05:27:38,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
153,Tyler Dittman,2000,M30-34,USA,03:19:04,02:00:39,05:27:46,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
139,Robert Villa,642,M40-44,USA,02:55:16,02:21:57,05:27:48,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
154,Derrick Yabut,2179,M30-34,USA,03:26:25,01:56:49,05:27:51,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
140,Daren Otten,2616,M40-44,USA,02:43:42,02:40:52,05:27:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
36,Shelly Dunaway,559,F50-54,USA,02:54:30,02:27:50,05:27:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
103,Richard Yang,1930,M25-29,USA,03:12:04,02:10:19,05:28:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
