Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
1,Alistair Brownlee,1,M PRO,GBR,04:54:45,02:51:31,07:49:20,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Bryan McCrystal,6,M PRO,IRL,04:37:49,03:10:24,07:51:18,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Markus Thomschke,7,M PRO,GER,04:49:10,03:06:43,07:58:45,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Justin Metzler,5,M PRO,USA,05:10:07,02:56:02,08:08:14,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Tom Oosterdijk,181,M 25,NED,05:09:17,03:00:40,08:12:48,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,Seppe Odeyn,19,M PRO,BEL,05:10:04,03:00:47,08:13:20,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Tjebbe Venema,192,M 30,NED,05:09:39,03:02:06,08:14:26,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
6,Till Schramm,23,M PRO,GER,05:09:21,03:11:14,08:23:26,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Robert Fryer,899,M 30,GBR,05:17:05,03:03:00,08:23:43,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Barnaby Palmer,179,M 25,GBR,05:24:44,02:56:25,08:24:14,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Kristian Ek,113,M 30,SWE,05:09:36,03:19:10,08:32:01,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Christopher Pocock,797,M 25,GBR,05:18:12,03:11:04,08:33:56,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Daniel McParland,1089,M 35,GBR,05:05:33,03:26:36,08:36:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Niels Ros,111,M 30,NED,05:16:17,03:15:50,08:37:31,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Victor Lemasson,185,M 25,FRA,05:35:32,03:00:56,08:40:24,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Emmet Kelly,1075,M 35,IRL,05:38:04,03:02:09,08:44:16,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Emma Bilham,32,F PRO,SUI,05:30:30,03:16:16,08:50:18,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,John Humble,187,M 25,SWE,05:27:07,03:23:35,08:54:07,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,Clément Giteau,882,M 30,FRA,05:42:28,03:06:41,08:55:25,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Gilian Oriet,1102,M 35,SUI,05:38:05,03:14:20,08:57:27,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Marcin Kepka,204,M 35,POL,05:27:15,03:26:44,08:58:37,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
6,David Cole,190,M 30,GBR,05:26:06,03:29:17,08:59:42,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
6,Jan Heinrich,821,M 25,GER,05:42:05,03:14:02,09:00:32,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Roman Lacko,132,M 45,GBR,05:25:30,03:30:10,09:00:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
7,Vicent Pastor Sanchis,966,M 30,ESP,05:50:46,03:05:35,09:01:13,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
7,Jan Fischer,841,M 25,GER,05:43:27,03:14:44,09:01:46,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,Ruben Vandevoorde,323,M 35,BEL,05:16:46,03:39:55,09:01:51,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
8,Roy Lagerburg,110,M 30,NED,05:15:05,03:43:24,09:02:05,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
8,Jack Skelton,184,M 25,GBR,05:27:00,03:32:39,09:03:51,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
9,Bruce Deakyne,199,M 30,USA,05:47:25,03:10:37,09:04:17,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
10,David Sheridan,114,M 30,IRL,05:40:02,03:19:58,09:04:57,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
11,Scott Graham,321,M 30,IRL,05:32:50,03:28:05,09:06:15,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
7,Adam Feigh,10,M PRO,USA,05:13:47,03:49:38,09:06:19,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
6,John Whelan,1118,M 35,IRL,05:55:16,03:05:11,09:07:31,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Con Ring,1726,M 45,IRL,05:39:28,03:25:27,09:09:41,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
12,Mitchell Smolen,197,M 30,USA,05:41:33,03:24:01,09:11:07,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
7,David Lugton,1150,M 35,GBR,05:43:28,03:25:13,09:13:43,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Maciej Swinarski,123,M 40,POL,05:39:24,03:28:44,09:13:59,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
13,Adam Jaroniec,193,M 30,POL,05:54:05,03:16:06,09:15:50,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
14,Stephen Wilson,932,M 30,GBR,05:40:23,03:31:14,09:18:54,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
8,Robert Drake,9,M PRO,GBR,05:48:41,03:26:09,09:19:49,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Pleuni Hooijman,33,F PRO,NED,05:36:40,03:40:05,09:19:49,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Felix Leder,1383,M 40,GER,05:37:56,03:36:21,09:21:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
9,Andrew Willis,811,M 25,GBR,05:48:47,03:26:21,09:21:44,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
10,Daniel Anderton,180,M 25,GBR,06:01:16,03:16:17,09:23:57,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
15,Sergey Mikhalev,885,M 30,RUS,05:50:43,03:28:53,09:23:59,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
8,Jordi Checa Trabal,1171,M 35,ESP,05:47:58,03:30:41,09:24:21,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
9,Jamie Phillips,117,M 35,IRL,05:52:27,03:26:06,09:24:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
10,Jurrie Van Waeyenberghe,202,M 35,BEL,05:42:56,03:35:12,09:24:58,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Enda Bagnall,1424,M 40,IRL,05:41:16,03:37:37,09:25:08,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
16,Padraig O'Sullivan,884,M 30,IRL,05:44:12,03:37:38,09:27:49,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
17,Jack Hambleton,998,M 30,GBR,05:43:21,03:38:36,09:27:51,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Daragh Hendley,1749,M 45,IRL,05:50:10,03:31:43,09:28:12,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
11,Jason Nichol,466,M 35,IRL,06:04:16,03:16:25,09:28:20,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Amanda Wendorff,36,F PRO,USA,05:42:09,03:41:45,09:28:31,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
11,Rhys Flint,820,M 25,GBR,05:21:03,04:05:40,09:30:29,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
12,Daniel De Miguel Lorenzo,118,M 35,ESP,05:54:31,03:25:37,09:30:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Marcel Van Wees,214,M 40,NED,05:34:18,03:51:54,09:31:47,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Karl Watts,343,M 45,GBR,05:55:19,03:30:48,09:31:48,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
13,Niall Lalor,208,M 35,IRL,05:46:29,03:36:21,09:32:09,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,Kevin Fennessy,473,M 40,IRL,05:45:53,03:38:55,09:33:04,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
18,Tijmen Kooij,912,M 30,NED,05:47:03,03:42:29,09:33:35,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
6,Jason Corbett,1568,M 40,IRL,05:44:33,03:43:39,09:33:40,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
14,Andrzej Zwierzchowski,1149,M 35,POL,05:43:02,03:43:28,09:34:07,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
15,Ronan Mc Mahon,1167,M 35,IRL,06:04:59,03:22:34,09:34:23,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
16,Chris Johnston,205,M 35,NZL,05:47:02,03:41:03,09:34:49,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Måns Höiom,137,M 50,SWE,05:50:07,03:40:02,09:35:00,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
17,Oliver Beilby,1064,M 35,GBR,05:35:44,03:55:00,09:36:38,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
7,Steven Beggs,1499,M 40,GBR,05:59:54,03:30:30,09:37:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
12,James Chapman,837,M 25,GBR,05:37:51,03:52:38,09:38:05,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,Mark Patterson,1812,M 45,GBR,05:37:29,03:52:56,09:38:37,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
8,Mark Daly,1461,M 40,IRL,06:00:56,03:31:00,09:38:47,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
6,Martin Student,1708,M 45,CZE,06:04:02,03:29:19,09:39:00,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
9,Paul Pio O'Callaghan,225,M 40,IRL,05:57:05,03:32:11,09:39:58,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
18,Fergal Sargent,1226,M 35,IRL,05:58:25,03:28:10,09:40:10,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
19,Jens Pofahl,1113,M 35,GER,05:49:29,03:37:07,09:40:15,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
7,Finbarr Collins,242,M 45,IRL,05:57:21,03:36:21,09:41:27,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
8,Paul Dunne,361,M 45,IRL,05:34:07,04:02:35,09:42:02,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
9,David Ginnell,1838,M 45,IRL,05:49:06,03:44:09,09:42:36,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
10,David Oneill,1300,M 40,IRL,06:01:58,03:33:23,09:42:51,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
20,Filip Sheridan,1042,M 35,BEL,05:42:26,03:52:59,09:42:54,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Anna Lawson,150,F 18,GBR,06:15:25,03:24:17,09:43:42,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
21,Niall Smith,329,M 35,IRL,06:12:05,03:24:33,09:44:14,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Gerhard Mueller,377,M 55,AUT,05:47:39,03:52:11,09:44:53,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Adam Nizio,770,M 18,POL,05:57:23,03:42:56,09:46:01,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
10,Dietmar Wolfrath,344,M 45,GER,05:48:08,03:53:47,09:46:24,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
22,Antonín Karásek,116,M 35,CZE,05:53:57,03:48:46,09:46:37,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
23,Eoin Buckley,1240,M 35,IRL,06:09:43,03:28:36,09:46:58,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
19,Sean Stilwell,964,M 30,IRL,05:47:48,03:48:37,09:47:04,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
20,Gerard Donovan,894,M 30,AUS,05:56:36,03:45:45,09:47:12,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
24,Franky Tolra Lopez,1189,M 35,ESP,06:01:16,03:37:16,09:47:47,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
11,Isaac Fernández Galindo,236,M 45,ESP,05:53:06,03:49:04,09:47:49,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
13,Anthony O’brien,859,M 25,IRL,06:17:46,03:22:05,09:48:24,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
25,Warren Terry,455,M 35,IRL,06:06:18,03:36:25,09:48:43,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Jenna-Caer Seefried,531,F 30,CAN,06:08:12,03:36:23,09:49:50,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Michelle Heneghan,34,F PRO,IRL,06:04:05,03:41:16,09:50:00,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
11,John McCarthy,1513,M 40,IRL,05:29:18,04:15:07,09:50:16,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
21,Michael Quinn,929,M 30,IRL,06:08:06,03:33:54,09:50:31,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
12,Sebastian Slotwinski,1283,M 40,POL,06:06:34,03:35:53,09:52:02,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
13,Eduard Sadurni De La Torre,223,M 40,ESP,06:01:38,03:43:11,09:53:18,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
22,Shane O'Reilly,1021,M 30,IRL,05:58:15,03:47:24,09:53:36,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Tony O'Keeffe,260,M 55,CAN,05:59:58,03:48:51,09:53:50,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
14,Alejandro Piñeiro,127,M 40,ESP,06:01:44,03:40:08,09:53:55,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
12,Conor Bartley,1832,M 45,IRL,06:04:09,03:40:40,09:55:27,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
15,David Devine,1357,M 40,IRL,06:07:05,03:39:52,09:55:53,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
13,Rudolf Melzer,1682,M 45,CZE,05:46:03,03:54:20,09:56:05,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
26,Jay Hookins,1203,M 35,GBR,05:45:47,04:02:07,09:56:10,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
27,John Gordon,1079,M 35,IRL,06:22:53,03:27:14,09:56:45,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Michelle Carson,549,F 30,GBR,05:59:51,03:51:07,09:56:59,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
28,Giulio Conforti,1166,M 35,ITA,06:22:43,03:29:24,09:57:07,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
29,Thomas Plank,206,M 35,USA,05:42:48,04:08:05,09:57:09,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
16,David Sladecek,1444,M 40,CZE,06:02:47,03:47:17,09:57:42,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
30,Joshua Chambers,1153,M 35,CAN,06:13:00,03:40:50,09:59:58,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
17,Luis Fernando Fuentes,1422,M 40,ESP,06:13:02,03:39:30,10:00:05,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
18,Mariusz Sznajder,1450,M 40,POL,06:04:32,03:51:33,10:00:20,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
14,Don Ryan,429,M 45,IRL,06:12:14,03:43:15,10:01:24,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
31,Daniel Brewster,200,M 35,AUS,05:47:39,04:09:20,10:01:29,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
19,David Prunier,213,M 40,FRA,06:00:08,03:52:03,10:01:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
14,Donagh Carney,869,M 25,IRL,06:38:46,03:14:46,10:01:45,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
20,Brendan McNerney,1379,M 40,IRL,06:06:41,03:34:22,10:01:55,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
32,David Murphy,459,M 35,IRL,06:16:43,03:40:36,10:02:04,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
15,Chris Maxwell,241,M 45,GBR,05:52:04,04:04:14,10:02:09,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
33,Brian Jacob,1257,M 35,IRL,06:20:26,03:31:34,10:03:57,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
34,Simon Hodson,1198,M 35,GBR,05:52:11,03:59:53,10:04:44,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
16,Stefan Fuchsluger,232,M 45,AUT,05:58:48,04:00:15,10:04:49,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
21,Zenon Sliwka,1407,M 40,CZE,06:05:01,03:52:59,10:04:50,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
15,Matthew Carroll,789,M 25,IRL,05:54:41,03:58:52,10:04:56,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
22,Liam Ryan,1480,M 40,IRL,05:53:32,03:56:58,10:06:11,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
17,Oliver Klaus,243,M 45,SUI,05:57:40,04:05:43,10:06:46,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
18,Paul Wyse,1655,M 45,IRL,06:26:46,03:26:45,10:06:51,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
23,Ian O Halloran,888,M 30,IRL,06:26:30,03:32:25,10:06:59,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
35,Martin Bickley,1136,M 35,GBR,06:08:09,03:53:11,10:07:13,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
19,Toby Miller,131,M 45,USA,05:55:15,04:06:40,10:07:29,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Carsten Umland,1898,M 50,GER,05:58:44,04:02:16,10:07:39,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
16,Connor Reynolds,834,M 25,USA,06:25:01,03:37:17,10:08:16,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
20,David Vydra,1712,M 45,CZE,06:26:19,03:33:42,10:09:30,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
17,David Harvey,863,M 25,IRL,06:00:30,03:58:00,10:09:32,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
18,Patrick Lennon,792,M 25,IRL,06:38:14,03:24:25,10:10:34,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Jörg Kult,1921,M 50,GER,06:10:17,03:52:09,10:10:45,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
23,David Walsh,338,M 40,IRL,06:01:19,03:56:08,10:10:58,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
24,Robert Carr,1296,M 40,IRL,06:16:12,03:45:42,10:10:59,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Scott Callahan,141,M 50,USA,06:24:41,03:32:19,10:12:06,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
36,Julian Pedraza,1116,M 35,COL,05:56:38,04:09:29,10:12:44,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,Tomasz Socha,136,M 50,POL,06:22:01,03:42:38,10:12:50,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
37,Mark Allison,1214,M 35,GBR,05:59:35,04:01:47,10:13:25,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
38,Jan Paparega,1123,M 35,CZE,06:18:15,03:42:31,10:13:29,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
39,Julien Deneyer,1088,M 35,BEL,05:55:06,04:11:06,10:14:46,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
40,David O Leary,1144,M 35,IRL,06:08:39,03:59:52,10:15:01,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
25,Eddie Butt,227,M 40,IRL,06:19:10,03:49:38,10:15:04,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
21,Michael Hall,1698,M 45,IRL,06:08:11,03:58:02,10:15:18,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
22,Olivier Aleton,1754,M 45,FRA,06:03:48,03:55:49,10:15:21,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
26,Shane Warner,1476,M 40,IRL,06:10:45,03:56:33,10:16:17,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
41,Alexander Williams,203,M 35,IRL,06:19:21,03:46:09,10:16:39,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
23,John Stephen McCann,247,M 45,AUS,06:05:25,04:00:45,10:17:19,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
27,Rory O'Sullivan,1472,M 40,IRL,06:30:38,03:32:43,10:17:39,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
3,Natalie Price,101,F 30,GBR,06:23:26,03:48:45,10:17:44,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Anna Wächtershäuser,103,F 40,GER,06:16:02,03:56:42,10:18:11,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
24,Patrick Detzel,1648,M 45,SUI,06:11:07,03:59:28,10:18:43,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
25,Ivan Kelleher,465,M 45,IRL,05:59:11,04:12:25,10:18:58,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
28,Niall O'Herlihy,1385,M 40,IRL,06:22:18,03:43:46,10:19:02,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
19,Duncan Reynolds,812,M 25,GBR,06:20:34,03:51:30,10:19:07,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
29,Mark Kenny,1312,M 40,IRL,06:20:44,03:51:47,10:19:23,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
42,Eamonn Dwane,1177,M 35,IRL,06:05:55,04:02:31,10:20:35,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
24,Eugene O'Neill,1020,M 30,IRL,06:45:48,03:27:05,10:21:04,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
1,Georgia Turner,509,F 25,GBR,06:47:36,03:28:12,10:21:50,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
43,Shane Spellman,1117,M 35,IRL,06:05:55,04:00:39,10:21:56,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
30,Paul Coughlan,1378,M 40,IRL,06:17:18,03:55:58,10:22:13,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
6,David Venables,1873,M 50,GBR,05:55:23,04:20:15,10:22:16,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Holli Finneren,293,F 30,USA,06:25:21,03:51:27,10:22:17,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
25,Flor Omahony,469,M 30,IRL,06:23:14,03:52:53,10:22:27,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
7,Brian Temple,251,M 50,USA,06:36:26,03:36:28,10:22:40,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
26,Steven Brew,946,M 30,IRL,06:20:10,03:58:09,10:23:16,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
26,Brandon Goodermont,346,M 45,USA,06:15:40,03:53:35,10:24:00,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
44,Ronan McCabe,1260,M 35,IRL,06:15:10,03:57:44,10:24:01,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
27,Will Byrne,1841,M 45,IRL,06:21:38,03:54:00,10:24:27,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
8,Graham Coull,1901,M 50,GBR,06:09:28,04:07:31,10:24:43,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
31,Gary Metcalf,209,M 40,USA,05:46:58,04:32:39,10:24:49,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
9,Hagen Wenzek,1928,M 50,GER,06:03:14,04:07:09,10:24:56,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
32,Gary Kurth,1549,M 40,SUI,06:15:08,03:59:30,10:24:57,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
27,Olivier Deneyer,919,M 30,BEL,05:56:32,04:18:29,10:25:12,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
2,Rosanne De Boer,510,F 25,NED,06:33:24,03:46:58,10:25:28,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
28,Enda Connolly,1018,M 30,IRL,06:07:23,04:09:40,10:25:36,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
28,Dominick Gadbois,1581,M 45,CAN,06:13:04,04:02:13,10:25:37,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
