Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
25,Monika Kowal,1140,F40-44,USA,03:22:19,01:56:39,05:22:11,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
26,Michelle Reynolds,267,F40-44,USA,02:48:20,02:27:00,05:22:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
108,Lubomyr Luchechko,1237,M40-44,USA,02:55:49,02:23:55,05:22:20,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
103,Parker Walsh,895,M30-34,USA,02:51:47,02:25:01,05:22:22,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
25,Becky Prideaux,67,F45-49,USA,03:10:32,02:07:54,05:22:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
112,Aaron Pearsall,1213,M35-39,USA,03:07:39,02:10:46,05:22:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
19,Stephanie Thomas,19,F30-34,USA,02:44:29,02:35:05,05:22:31,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
84,Jaime Lopez,804,M45-49,USA,02:53:40,02:23:24,05:22:31,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
16,Catherine Demet,1682,F50-54,USA,02:57:54,02:20:49,05:22:46,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
31,Maria Ramirez,1223,F35-39,USA,02:50:51,02:27:44,05:22:48,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
104,Chris Reznich,1031,M30-34,USA,02:59:10,02:20:30,05:22:48,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
113,Benjamin Wehmann,32,M35-39,USA,02:34:45,02:43:58,05:23:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
46,Jeff Beetz,917,M55-59,USA,03:01:04,02:14:14,05:23:08,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
13,Team Waite Avenue Wookies,4049,XRELAY,USA,03:18:33,02:02:06,05:23:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
26,Michael Sears,1466,M18-24,USA,03:06:42,02:10:49,05:23:19,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
67,Eric White,934,M50-54,USA,02:52:13,02:26:01,05:23:20,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
70,Jacob Johnson,1095,M25-29,USA,03:03:17,02:12:23,05:23:20,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
6,Amanda Bolak,943,F18-24,USA,03:02:22,02:15:11,05:23:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
27,Seth Hammitt,628,M18-24,USA,03:05:44,02:11:35,05:23:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
109,Mark Kroger,349,M40-44,USA,02:50:06,02:25:23,05:23:43,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
114,Matthew Doherty,1318,M35-39,USA,02:59:09,02:17:54,05:23:47,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
27,Erika Ostrander,940,F40-44,USA,02:54:38,02:26:01,05:24:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
28,Anne Damiecka,552,F40-44,USA,03:10:44,02:08:04,05:24:21,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
115,Jason Critchlow,1175,M35-39,USA,03:00:33,02:16:54,05:24:23,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
85,Jonathan Khourie,998,M45-49,USA,02:47:52,02:31:46,05:24:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
105,Jared Hill,684,M30-34,USA,03:03:34,02:19:11,05:24:38,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
47,Bruce Biby,573,M55-59,USA,02:48:50,02:26:59,05:24:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
29,Heather House,1489,F40-44,USA,02:57:12,02:23:44,05:24:52,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
116,Chris Byron,1078,M35-39,USA,03:03:40,02:12:52,05:24:58,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
117,Andrew Strong,381,M35-39,USA,03:04:11,02:14:25,05:25:04,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
86,Alexey Levashkevich,1419,M45-49,USA,02:35:00,02:44:43,05:25:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
28,Ian Genord,1224,M18-24,USA,02:59:56,02:17:24,05:25:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
14,Team Bard-Squared,4005,XRELAY,USA,03:00:45,02:21:33,05:25:18,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
48,Kourosh Baghelai,850,M55-59,USA,02:52:02,02:27:47,05:25:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
49,Michael Frothingham,1523,M55-59,USA,02:40:51,02:38:47,05:25:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
106,Justin Kennedy,641,M30-34,USA,03:01:08,02:17:44,05:25:30,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
110,Jon Newcomb,802,M40-44,USA,03:14:13,02:04:00,05:25:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
87,Eddie Latour,1343,M45-49,USA,03:13:22,02:07:20,05:25:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
71,Patrick Fahey,1049,M25-29,USA,03:08:07,02:12:23,05:25:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
107,Ryan Meier,1608,M30-34,USA,03:00:02,02:23:09,05:25:45,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
68,Jeff Borah,588,M50-54,USA,02:43:01,02:37:49,05:26:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
20,Cyrielle Sylvester,437,F30-34,USA,03:06:42,02:13:06,05:26:04,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
108,Dan Robinson,1505,M30-34,USA,02:55:59,02:23:58,05:26:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
109,Robert Szeles,1428,M30-34,USA,02:54:38,02:25:27,05:26:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
4,John Reinke,82,M65-69,USA,02:47:55,02:34:29,05:26:30,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
111,Andrew Krochmal,1099,M40-44,USA,02:36:30,02:46:12,05:26:31,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
5,John Streicher,1011,M65-69,USA,02:54:48,02:26:23,05:26:32,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
6,Terry Gates,1407,M65-69,USA,02:50:47,02:30:07,05:26:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
32,Amy Sandlin,108,F35-39,USA,02:54:42,02:26:20,05:27:05,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
88,Daniel Hill,860,M45-49,USA,02:57:55,02:25:58,05:27:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
2,Myriam Cardenas,994,F60-64,USA,03:04:14,02:13:19,05:27:11,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
7,Isabella Goldman,1611,F18-24,USA,03:22:11,02:01:47,05:27:11,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
110,Travis Fry,707,M30-34,USA,02:54:11,02:28:33,05:27:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
111,Corey Efron,1233,M30-34,USA,02:49:37,02:34:27,05:27:13,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
112,Theo Gibson,315,M40-44,USA,02:41:20,02:38:59,05:27:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
72,Jacob Kollar,1154,M25-29,USA,02:56:05,02:25:52,05:27:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
113,Erik Bergstrom,85,M40-44,USA,02:55:43,02:24:26,05:27:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
7,Max Henry,1199,M65-69,USA,02:57:41,02:25:26,05:27:33,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
69,Brian Lopez,1488,M50-54,USA,02:51:54,02:31:15,05:27:34,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
118,Matt Morgan,1411,M35-39,USA,02:45:25,02:35:27,05:27:35,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
112,Nickolas Ernst,251,M30-34,USA,02:56:00,02:23:01,05:27:48,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
113,Cole Taylor,245,M30-34,USA,02:50:42,02:34:30,05:27:48,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
73,Pablo Yunes,579,M25-29,VEN,03:00:02,02:24:55,05:27:52,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
28,Bill Cornish,704,M60-64,USA,02:46:27,02:37:27,05:27:52,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
114,Christopher Irk,1345,M40-44,USA,03:27:13,01:56:48,05:27:57,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
33,Kathryn Hederson,683,F35-39,USA,02:51:05,02:29:38,05:28:13,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
30,Christy Vehe,1150,F40-44,USA,02:54:52,02:30:37,05:28:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
70,Richard Phillips,715,M50-54,USA,03:02:01,02:20:16,05:28:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
114,Sean Hanson,1235,M30-34,USA,03:00:04,02:21:09,05:28:18,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
115,Jordan Pyle,1137,M30-34,USA,03:04:50,02:16:40,05:28:35,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
34,Brittany Kalso,265,F35-39,USA,02:57:02,02:27:19,05:28:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
119,Seigo Nishimura,1054,M35-39,USA,02:50:29,02:33:26,05:28:42,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
115,Todd Baebler,560,M40-44,USA,02:48:34,02:30:56,05:28:49,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
89,Charles Hekman,558,M45-49,USA,03:13:00,02:09:07,05:28:53,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
31,April Adkins,555,F40-44,USA,02:52:44,02:27:57,05:28:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
50,Douglas Ford,1029,M55-59,USA,02:48:13,02:34:37,05:28:57,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
116,Edgar Nolazco,1160,M40-44,USA,02:50:28,02:32:01,05:29:11,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
8,Anna Derrick,1449,F18-24,USA,03:10:02,02:15:04,05:29:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
90,John Buzby,1243,M45-49,USA,02:43:27,02:39:57,05:29:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
1,Cathy Tibbetts,1161,F65-69,USA,02:56:54,02:26:02,05:29:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
71,Scott Kern,1055,M50-54,USA,02:47:57,02:34:10,05:29:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
117,Steve Smith,1284,M40-44,USA,02:52:18,02:32:19,05:29:33,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
72,Mark Gagnon,55,M50-54,USA,03:04:37,02:20:02,05:29:35,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
118,Joshua Mietelski,1226,M40-44,USA,02:54:56,02:28:11,05:29:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
11,Michelle Lanouette,1510,F55-59,USA,03:01:20,02:24:39,05:29:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
116,Benjamin Zoller,1559,M30-34,USA,02:59:50,02:21:36,05:29:45,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
15,Team Just Wanna Finish 2,4019,XRELAY,USA,03:00:40,02:26:31,05:29:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
9,Julie Lilley,1491,F18-24,USA,03:17:07,02:08:29,05:29:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
20,Maggie Gilmore,1632,F25-29,USA,03:12:04,02:13:07,05:29:52,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
73,Scott Lingle,1529,M50-54,USA,03:04:24,02:18:09,05:29:57,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
119,Jeff Goodin,892,M40-44,USA,02:54:35,02:32:19,05:30:04,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
117,Aaron Shellberg,1536,M30-34,USA,02:49:04,02:36:29,05:30:11,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
29,Logan Borah,591,M18-24,USA,02:56:50,02:30:55,05:30:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
16,Team Never Stop Tri-Ing!,4025,XRELAY,USA,02:46:39,02:40:49,05:30:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
51,Eric Berger,1463,M55-59,USA,03:05:24,02:21:08,05:30:21,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
12,Sherri Farris,1385,F55-59,USA,03:02:27,02:22:14,05:30:22,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
74,Kevin Stow,1578,M50-54,USA,02:49:15,02:37:26,05:30:23,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
118,Chris Malek,1181,M30-34,USA,02:49:39,02:35:27,05:30:28,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
74,Gabriel Coleman,525,M25-29,USA,03:00:16,02:26:56,05:30:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
32,Kari Stuart,1525,F40-44,USA,02:59:16,02:27:38,05:30:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
21,Taylor Martin,504,F25-29,USA,03:04:47,02:19:06,05:30:38,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
26,Becky Mantonya,288,F45-49,USA,03:14:37,02:11:54,05:30:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
119,Tylur Arvidson,763,M30-34,USA,03:10:24,02:14:20,05:30:53,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
120,Matthew Hurlbut,495,M40-44,USA,03:02:03,02:23:22,05:31:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
121,Gary Price,914,M40-44,USA,02:58:17,02:25:58,05:31:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
120,Thomas Koelblen,484,M30-34,USA,02:58:13,02:25:20,05:31:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
52,Matthew Akins,1087,M55-59,USA,02:53:58,02:29:04,05:31:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
120,Jeff Robinson,477,M35-39,USA,02:55:01,02:28:59,05:31:48,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
22,Molly Meyer,208,F25-29,USA,03:00:51,02:26:01,05:31:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
75,Nick Hernandez,1152,M25-29,USA,03:05:28,02:20:27,05:31:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
23,Sarah Elsbury,1101,F25-29,USA,02:56:07,02:32:33,05:31:59,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
121,Nathan Martin,972,M35-39,USA,03:10:45,02:13:13,05:32:05,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
13,Courtney Baxter,217,F55-59,USA,02:51:35,02:35:39,05:32:09,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
33,Amy Kruger,486,F40-44,USA,02:51:34,02:34:18,05:32:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
10,Sydney Rickard,1583,F18-24,USA,03:20:07,02:07:05,05:32:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
121,Kevin Wolfe,862,M30-34,USA,03:07:05,02:17:54,05:32:26,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
17,Team Sbr21,4034,XRELAY,USA,03:08:44,02:19:20,05:32:36,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
18,Team Three Maries,4043,XRELAY,USA,03:27:19,02:01:30,05:32:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
17,Rebecca Hays,646,F50-54,USA,02:59:04,02:30:32,05:32:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
91,Michael Timm,1141,M45-49,USA,02:49:33,02:36:54,05:32:44,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
122,Cody Gebhart,472,M40-44,USA,02:52:10,02:35:04,05:32:44,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
122,Corey Asman,1000,M30-34,USA,03:07:47,02:18:26,05:32:46,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
122,Justin Day,635,M35-39,USA,02:49:53,02:36:30,05:32:55,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
123,Gregory George,1652,M30-34,USA,03:04:41,02:23:09,05:33:06,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
124,Justin Christensen,1556,M30-34,USA,03:07:55,02:21:43,05:33:07,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
123,David Zuchowski,900,M40-44,USA,03:06:42,02:19:15,05:33:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
75,Thomas Hanchar,1520,M50-54,USA,03:13:40,02:14:03,05:33:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
124,Joel Cameron,144,M40-44,USA,03:02:36,02:27:21,05:33:13,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
123,Loren Snyder,907,M35-39,USA,03:06:45,02:20:54,05:33:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
76,Don Powell,519,M50-54,USA,02:48:58,02:41:08,05:33:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
125,Aaron Heaney,447,M30-34,USA,03:02:22,02:22:10,05:33:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
92,Bryan Tilley,661,M45-49,USA,02:49:13,02:40:58,05:33:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
19,Team Tri-Ing With My Besties,4047,XRELAY,USA,03:04:30,02:26:25,05:33:36,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
53,Patrick Convery,1260,M55-59,USA,02:54:00,02:30:51,05:33:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
24,Mallory Johnson,1418,F25-29,USA,03:23:23,02:02:20,05:33:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
76,Seth Lankford,1018,M25-29,USA,02:58:20,02:31:30,05:33:44,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
35,Karin Nyhuis,207,F35-39,USA,03:11:18,02:17:52,05:33:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
93,Rick Sebaly,1467,M45-49,USA,02:51:27,02:35:25,05:33:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
77,Nick McGowan,1553,M25-29,USA,02:53:58,02:33:02,05:33:57,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
54,Brock Ridgway,1614,M55-59,USA,02:44:33,02:43:37,05:33:59,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
30,Daniel Schmiegel,1001,M18-24,USA,02:58:58,02:30:06,05:34:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
94,Brady Schuyler,1558,M45-49,USA,02:54:05,02:35:29,05:34:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
14,Catherine Marsden,908,F55-59,USA,02:59:33,02:29:02,05:34:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
36,Emily Mullen,1171,F35-39,USA,03:11:03,02:17:12,05:34:18,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
55,Scott Herrala,16,M55-59,USA,02:51:23,02:35:02,05:34:18,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
126,Craig Austin,958,M30-34,USA,03:00:20,02:29:41,05:34:19,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
37,Julie Brinksneader,1178,F35-39,USA,03:25:14,02:05:09,05:34:19,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
127,Mark Sluzinski,800,M30-34,USA,02:58:54,02:32:32,05:34:38,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
25,Malia McGovern,1312,F25-29,USA,03:05:56,02:23:43,05:34:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
78,Tyler Hanzlik,1366,M25-29,USA,02:54:09,02:35:32,05:34:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
15,June Klotz,91,F55-59,USA,02:55:50,02:31:56,05:35:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
95,Ravi Kumar,1047,M45-49,USA,03:12:25,02:13:05,05:35:09,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
77,Kevin Breitzmann,1091,M50-54,USA,02:56:12,02:33:58,05:35:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
124,Josh Murbach,1206,M35-39,USA,03:12:37,02:15:51,05:35:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
79,Aaron Bruck,810,M25-29,USA,03:17:13,02:10:31,05:35:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
78,Bill Meirink,740,M50-54,USA,03:10:15,02:20:30,05:35:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
79,David Truchan,271,M50-54,USA,02:41:22,02:45:50,05:35:31,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
125,Zach Halmstad,820,M40-44,USA,02:45:31,02:46:29,05:35:38,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
96,Eric Carter,1481,M45-49,USA,02:50:55,02:39:02,05:35:43,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
56,Don Wilson,83,M55-59,USA,02:57:15,02:32:01,05:35:46,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
80,Steven Neill,491,M25-29,USA,02:49:14,02:40:49,05:35:46,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
1,Bill Palermo,236,M70-74,USA,03:07:00,02:23:09,05:35:51,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
34,Kate Bongiovanni,1432,F40-44,USA,02:54:12,02:35:38,05:35:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
35,Amy Hopfinger,1628,F40-44,USA,03:23:18,02:07:28,05:36:09,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
21,Rebeccah Andrew,321,F30-34,USA,03:12:03,02:16:47,05:36:09,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
126,Scott Borcherding,566,M40-44,USA,03:01:57,02:29:17,05:36:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
125,Matthew Maher,1471,M35-39,USA,02:53:41,02:36:13,05:36:13,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
126,James Mitchell,644,M35-39,USA,03:05:10,02:25:54,05:36:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
97,Kurt Martz,1393,M45-49,USA,02:55:33,02:28:04,05:36:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
20,Team Green Rudy Squad,4015,XRELAY,USA,02:58:53,02:34:14,05:36:20,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
128,Corey Imer,696,M30-34,USA,03:10:07,02:20:03,05:36:33,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
81,"Ryan, Kuhn",716,M25-29,USA,03:04:17,02:27:00,05:36:36,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
22,Mary Merg,1142,F30-34,USA,03:08:44,02:19:59,05:36:38,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
2,Jim McClain,49,M70-74,USA,02:52:41,02:38:53,05:36:47,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
18,Tina Fromm,1098,F50-54,USA,03:15:30,02:13:12,05:36:53,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
82,Matthew Stone,941,M25-29,USA,03:04:52,02:29:01,05:36:54,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
