Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
42,Hector MacDonald,2185,M 45,GBR,00:31:15,01:38:12,02:15:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
99,Michael Moser,1313,M 30,AUT,00:37:43,01:34:58,02:15:48,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
31,Markus Legat,838,M 18,GER,00:34:35,01:35:02,02:15:50,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
100,Daniel Winter,1432,M 30,GER,00:37:00,01:32:36,02:15:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
21,Craig Fowler,2339,M 50,GBR,00:38:28,01:32:27,02:15:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
7,Burkhard Graw,2522,M 55,GER,00:31:21,01:39:36,02:15:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
79,Robert Duschka,291,M 35,GER,00:32:37,01:38:03,02:15:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
80,Manfred Allram,1449,M 35,GER,00:39:20,01:32:40,02:15:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
81,Sebastian Kuhn,1589,M 35,GER,00:36:57,01:33:00,02:15:54,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
80,Markus Oitzinger,201,M 40,AUT,00:35:03,01:36:16,02:15:54,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
82,Leonardo Cameli,1478,M 35,ITA,00:32:20,01:40:09,02:15:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
84,Julian Grad,952,M 25,AUT,00:37:09,01:35:15,02:15:57,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
101,Andrea Decò,1163,M 30,ITA,00:34:21,01:36:41,02:16:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
3,Daniel Schallmo,363,M 60,GER,00:31:22,01:41:21,02:16:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
85,Johannes Osel,1024,M 25,GER,00:36:53,01:35:10,02:16:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
43,Gareth Robson,2234,M 45,GBR,00:34:38,01:37:48,02:16:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
3,Anja Kobs,662,F 40,GER,00:39:15,01:33:30,02:16:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
8,Frank Schubert,358,M 55,GER,00:35:42,01:36:53,02:16:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
83,András Vizi,1498,M 35,HUN,00:33:39,01:37:22,02:16:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
32,Achim Stödter,864,M 18,GER,00:39:31,01:31:46,02:16:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
6,Sybille Castelberg,253,F 35,SUI,00:36:07,01:35:11,02:16:10,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
86,Karim Azeb,890,M 25,CZE,00:38:27,01:31:19,02:16:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
44,Wolfgang Engelhardt,2098,M 45,AUT,00:32:19,01:41:06,02:16:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
102,Stephan Muth,1317,M 30,GER,00:36:31,01:33:50,02:16:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
8,Sarah Kern,496,F 30,GER,00:33:07,01:40:38,02:16:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
81,Jochem Tolsma,2023,M 40,NED,00:32:03,01:40:39,02:16:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Daniele Flammang,133,F 45,LUX,00:34:26,01:36:53,02:16:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
84,Alexander Grössinger,1534,M 35,AUT,00:36:44,01:35:31,02:16:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
3,Franziska Oeschger,734,F 45,SUI,00:31:47,01:40:39,02:16:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
29,Marek Nemcik,34,M PRO,SVK,00:33:15,01:40:38,02:16:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
82,Tiziano Grassi,1848,M 40,ITA,00:35:10,01:37:16,02:16:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
22,Manfred Tischberger,2465,M 50,AUT,00:34:04,01:38:57,02:16:42,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
45,Ronald Bianchin,2069,M 45,GER,00:30:38,01:42:41,02:16:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
4,Andrea Memminger,132,F 40,GER,00:34:09,01:38:29,02:16:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
85,Tobias Ahlheim,1441,M 35,GER,00:35:56,01:34:10,02:16:45,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
86,Toni Trainotti,1726,M 35,GER,00:36:07,01:35:04,02:16:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
87,David Renz,1668,M 35,GER,00:39:19,01:33:45,02:16:49,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
83,Jan Hofmann,1872,M 40,GER,00:38:52,01:34:58,02:16:50,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
5,Tatiana Marchi,668,F 40,ITA,00:30:12,01:42:25,02:16:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
87,Adas Ridikas,1040,M 25,LTU,00:37:44,01:34:40,02:16:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
88,Wolfgang Gams,1524,M 35,AUT,00:39:02,01:32:56,02:16:54,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
33,Simon Carmichael,812,M 18,GBR,00:37:31,01:35:28,02:16:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
89,Rafel Alcayde,1445,M 35,ESP,00:35:42,01:33:15,02:17:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
84,Mark O'Dell,1943,M 40,GBR,00:36:45,01:36:34,02:17:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
85,Georg Griessner,1849,M 40,AUT,00:33:21,01:39:10,02:17:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
103,Sergio Lopez,1288,M 30,ESP,00:37:03,01:33:44,02:17:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
86,Guido Sereinig,1996,M 40,SUI,00:38:01,01:34:44,02:17:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
7,Hannah Grant,583,F 35,GBR,00:43:40,01:29:49,02:17:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
87,Christian Frei,310,M 40,SUI,00:34:21,01:38:40,02:17:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
88,Thomas Musialik,200,M 40,GER,00:37:20,01:34:47,02:17:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
90,Sascha Goldner,1529,M 35,GER,00:38:26,01:32:32,02:17:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
34,Juraj Gago,818,M 18,SVK,00:36:26,01:37:01,02:17:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
104,Josef Hinterberger,1235,M 30,AUT,00:38:18,01:35:08,02:17:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
88,Andrew Falls,936,M 25,GBR,00:41:00,01:31:46,02:17:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
89,Dariusz Urbaniak,2029,M 40,AUT,00:34:58,01:37:11,02:17:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
35,Michael Nöthen,845,M 18,GER,00:43:42,01:28:50,02:17:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
23,Hideo Kudo,229,M 50,JPN,00:34:27,01:36:01,02:17:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
91,Joost Van Laere,185,M 35,BEL,00:38:38,01:34:51,02:17:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
5,Fabienne Vates,449,F 25,GER,00:35:34,01:37:43,02:17:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
89,Mike Oesch,1022,M 25,SUI,00:37:16,01:34:24,02:17:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
90,David Pappernigg,1026,M 25,AUT,00:30:27,01:42:20,02:17:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
105,Benjamin Neske,1320,M 30,GER,00:38:35,01:34:24,02:17:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Richard Šedivý,2851,M ,CZE,00:37:49,01:37:34,02:17:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
106,Niklas Ackermann,1110,M 30,GER,00:42:38,01:31:45,02:17:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
90,Gábor Bérces,1786,M 40,HUN,00:41:34,01:31:39,02:17:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
92,Thomas Kranabetter,1584,M 35,AUT,00:33:28,01:39:12,02:17:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
46,Bernhard Gutschmar,2128,M 45,AUT,00:30:01,01:43:23,02:17:29,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
91,Vincent Vanderstraeten,1086,M 25,BEL,00:33:14,01:41:00,02:17:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
24,Kurt Kirchgatterer,2378,M 50,AUT,00:36:37,01:36:48,02:17:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
9,Rico Romagnoli,240,M 55,SUI,00:35:59,01:36:27,02:17:32,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
91,Andreas Starke,2005,M 40,GER,00:37:12,01:36:12,02:17:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
93,John Tanser,1721,M 35,GBR,00:35:23,01:38:27,02:17:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
6,Madeleine Fina,403,F 25,GER,00:34:38,01:37:13,02:17:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
94,Michele Cavasin,1483,M 35,ITA,00:38:04,01:33:12,02:17:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
9,Justine Stephani,128,F 30,SUI,00:37:09,01:36:15,02:17:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
92,Aleksandr Mitrokhin,1923,M 40,RUS,00:35:32,01:37:41,02:17:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
25,Josef Hinterberger,2362,M 50,AUT,00:36:13,01:37:23,02:17:39,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
107,Josselin Mazet,1304,M 30,FRA,00:39:02,01:33:31,02:17:42,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
92,Simone Carturan,914,M 25,ITA,00:37:20,01:34:37,02:17:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
47,Silvio Bail,2065,M 45,GER,00:32:56,01:41:51,02:17:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Sepp Schwaiger,2885,M ,AUT,00:33:27,01:42:29,02:17:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
93,Maurizio Giarrusso,1841,M 40,ITA,00:33:06,01:38:18,02:17:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
108,Federico Lazzarini,1281,M 30,ITA,00:35:55,01:32:06,02:17:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
6,Dagmar Pokorna,675,F 40,CZE,00:34:17,01:39:48,02:17:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
10,Wilhelm Mack,2543,M 55,AUT,00:36:07,01:36:33,02:17:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
93,Fabian Oberhänsli,1020,M 25,SUI,00:40:21,01:33:57,02:17:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
10,Camilla Hampton,485,F 30,GBR,00:38:29,01:35:42,02:18:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
109,Sebastian Wyrwa,1435,M 30,GER,00:30:40,01:39:56,02:18:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Stefan Brennsteiner,2875,M ,AUT,00:36:05,01:40:00,02:18:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
1,Eline Peterse,382,F 18,NED,00:35:02,01:39:15,02:18:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
94,Patrik Krelke,987,M 25,GER,00:36:37,01:37:32,02:18:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
94,Piotr Barwinski,1780,M 40,POL,00:37:50,01:35:56,02:18:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Franziska Rauch,384,F 18,GER,00:33:00,01:41:47,02:18:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
110,Dominik Buhr,1144,M 30,GER,00:34:15,01:39:11,02:18:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
95,Alexey Bukleev,1796,M 40,RUS,00:32:46,01:40:32,02:18:10,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
111,Kai Hüller,1240,M 30,GER,00:35:50,01:38:46,02:18:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
11,Nadine Schmidt,532,F 30,GER,00:34:30,01:40:16,02:18:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
95,Timo Brückhof,1474,M 35,GER,00:35:04,01:40:18,02:18:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
96,Giacomo Zanella,1757,M 35,ITA,00:33:10,01:38:14,02:18:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
96,Cameron Lamont,1897,M 40,NZL,00:37:23,01:37:38,02:18:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
48,Alexander Csamay,2090,M 45,AUT,00:38:17,01:34:38,02:18:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
7,Lucia Resch,433,F 25,AUT,00:35:48,01:36:45,02:18:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
97,Simone Sanvido,1979,M 40,ITA,00:34:27,01:39:47,02:18:29,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
95,Matthias Seliger,1058,M 25,GER,00:40:32,01:34:01,02:18:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
96,Pascal Enderli,933,M 25,SUI,00:39:28,01:34:32,02:18:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
112,Terence Mc Cartan,1305,M 30,IRL,00:34:19,01:40:13,02:18:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
97,Branislav Galko,1523,M 35,SVK,00:37:42,01:35:14,02:18:32,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
49,Herman Hirczy,2142,M 45,AUT,00:34:50,01:39:22,02:18:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
98,Stefan Petz,319,M 40,AUT,00:35:09,01:39:13,02:18:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
98,Reinhard Jäger,1557,M 35,AUT,00:32:24,01:42:21,02:18:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
26,Tino Volk,2479,M 50,GER,00:37:15,01:33:52,02:18:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
11,Bernd Gaasch,2519,M 55,GER,00:38:30,01:35:50,02:18:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
113,Konstantin Werge,1426,M 30,GER,00:35:37,01:36:08,02:18:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
99,Steve Andrews,1450,M 35,GBR,00:35:59,01:38:53,02:18:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
27,Angelo Casanova,341,M 50,SUI,00:35:17,01:37:50,02:18:39,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
99,Markus Müller,1927,M 40,SUI,00:36:46,01:34:43,02:18:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
100,Paul Gabor,1834,M 40,ROM,00:39:53,01:35:17,02:18:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
114,Nik Tanner,1387,M 30,AUT,00:33:46,01:40:32,02:18:48,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
7,Elske Hetebrij,657,F 40,NED,00:31:07,01:42:54,02:18:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
100,Jan Hnili?ka,295,M 35,CZE,00:33:38,01:40:32,02:18:54,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
102,Bernhard Kremser,1891,M 40,AUT,00:39:41,01:35:49,02:18:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
103,Michael Dürlinger,1815,M 40,AUT,00:37:37,01:35:11,02:18:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
101,Stephen Lopez,1606,M 35,USA,00:44:09,01:29:14,02:18:57,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
4,Carolin Knobelspies,135,F 45,USA,00:34:12,01:40:12,02:19:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
36,Andrej Krupa,835,M 18,SVK,00:36:12,01:38:36,02:19:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
104,Kai Larsen,1898,M 40,GER,00:35:04,01:40:50,02:19:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
97,Marijn Den Hollander,926,M 25,NED,00:35:53,01:36:44,02:19:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
105,Markus Mauritz,1917,M 40,AUT,00:37:12,01:36:57,02:19:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
102,Jan Kubes,1587,M 35,CZE,00:36:05,01:34:16,02:19:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
98,Francisco De Moura Saurer,925,M 25,AUT,00:42:09,01:30:29,02:19:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
99,Philipp Wolfert,1098,M 25,GER,00:32:05,01:42:31,02:19:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
28,Reinhard Haider,2355,M 50,AUT,00:31:56,01:42:41,02:19:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
103,Andrey Gorozhankin,1530,M 35,RUS,00:38:17,01:35:29,02:19:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
100,Guillem Montseny,1012,M 25,ESP,00:37:27,01:36:40,02:19:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
101,Martin Grimm Stroemme,1068,M 25,NOR,00:34:44,01:41:02,02:19:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
37,Philipp Maile,840,M 18,GER,00:38:42,01:36:11,02:19:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
12,Joëlle Ruppen,249,F 30,SUI,00:31:02,01:45:03,02:19:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
115,Michal Parizek,1326,M 30,CZE,00:34:17,01:38:48,02:19:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
107,Wolfgang Pfeiffer,1955,M 40,AUT,00:41:07,01:31:40,02:19:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
13,Andrea Schwienbacher,535,F 30,GER,00:35:34,01:40:30,02:19:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
50,Emanuele Baldi,323,M 45,ITA,00:36:48,01:38:34,02:19:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
29,Andrea Michelotto,2411,M 50,ITA,00:35:47,01:39:54,02:19:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
104,Jorge Castro Álvarez,1481,M 35,ESP,00:39:13,01:32:33,02:19:35,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
116,Patrick Pedein,1330,M 30,AUT,00:38:05,01:38:12,02:19:35,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
117,Thomas Krienbühl,277,M 30,SUI,00:33:02,01:39:48,02:19:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
108,Christoph Riepl,1968,M 40,AUT,00:41:40,01:32:16,02:19:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
109,Uwe Urschinger,2030,M 40,AUT,00:39:12,01:36:36,02:19:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
38,Jan Steinmüller,861,M 18,GER,00:45:13,01:28:21,02:19:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
51,Stefan Plescher,2219,M 45,GER,00:41:56,01:32:59,02:19:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
105,Conor Murray,1625,M 35,IRL,00:40:23,01:29:50,02:19:39,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
102,Thomas Pabst,1025,M 25,AUT,00:33:10,01:42:28,02:19:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
118,Daniel Ladinig,1276,M 30,AUT,00:38:55,01:37:26,02:19:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
39,Henry Wilkinson,873,M 18,GBR,00:37:31,01:36:50,02:19:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
110,Michele Ferro,1820,M 40,ITA,00:35:37,01:39:19,02:19:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
119,Frederik De Vries,1161,M 30,NED,00:34:32,01:41:14,02:19:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
30,Nigel Peterson,346,M 50,GBR,00:39:24,01:35:55,02:19:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
106,Harald Peterka,1648,M 35,AUT,00:35:12,01:40:27,02:19:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
40,Adam Strycek,865,M 18,SVK,00:35:01,01:40:42,02:19:45,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
3,Elisabeth Van Casteren,385,F 18,NED,00:31:43,01:42:21,02:19:48,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
14,Stefanie Zankl,558,F 30,AUT,00:35:25,01:39:45,02:19:48,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
8,Christine Winkler,456,F 25,GER,00:34:58,01:39:03,02:19:49,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
120,Oliver Geier,1211,M 30,GER,00:33:31,01:40:56,02:19:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
107,Walter Hermes,1543,M 35,GER,00:36:04,01:40:25,02:19:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
111,Hannes Nalter,1934,M 40,AUT,00:35:25,01:39:07,02:19:54,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
15,Lucy Tyrrell,545,F 30,GBR,00:33:19,01:42:51,02:19:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
121,George Fewkes,1193,M 30,NZL,00:33:36,01:40:56,02:19:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
12,Otto Pobatschnig,357,M 55,AUT,00:42:52,01:32:20,02:19:57,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
108,Norbert Mollers,1621,M 35,NED,00:37:48,01:38:31,02:20:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
122,Rocco Righetti,1348,M 30,ITA,00:34:01,01:40:15,02:20:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
109,Alfredo Jiménez Merchan,1561,M 35,ESP,00:36:29,01:38:58,02:20:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
9,Alexia Pricam,429,F 25,SUI,00:33:32,01:43:33,02:20:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
110,Kirill Solovev,1697,M 35,RUS,00:32:40,01:42:02,02:20:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
111,Andriy Derevyanko,1494,M 35,UKR,00:41:40,01:35:05,02:20:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
103,Andreas Bender,895,M 25,GER,00:39:35,01:37:36,02:20:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
123,Davide Peris,1331,M 30,ITA,00:33:12,01:42:03,02:20:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
8,Cristina Ghezzi,650,F 40,ITA,00:35:11,01:39:49,02:20:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
124,Antonin Daniel,1159,M 30,FRA,00:32:36,01:43:13,02:20:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
9,Irmgard Mair,666,F 40,AUT,00:36:47,01:39:16,02:20:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
112,Andrea Calzavara,1800,M 40,ITA,00:36:35,01:38:10,02:20:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
112,Mikhail Klenin,298,M 35,RUS,00:36:20,01:39:59,02:20:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
125,Arvydas Ciužas,1154,M 30,LTU,00:39:08,01:36:48,02:20:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
31,Thomas Schweda,2448,M 50,GER,00:38:01,01:37:32,02:20:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
113,Matthias Modlmeier,1619,M 35,GER,00:35:51,01:39:46,02:20:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
32,Fabio Baratta,2302,M 50,ITA,00:37:16,01:36:15,02:20:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
113,Igor Malykhin,1912,M 40,RUS,00:43:26,01:31:05,02:20:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
4,Katherine Marsh,379,F 18,GBR,00:39:00,01:37:18,02:20:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
104,Maximilian Kritsch,990,M 25,AUT,00:40:30,01:36:35,02:20:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
114,Sebastian Albrecht,1444,M 35,GER,00:40:05,01:32:04,02:20:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
115,Marcus Beutin,1466,M 35,GER,00:35:51,01:41:07,02:20:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
