Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
1,Max Neumann,16,MPRO,AUS,02:04:44,01:14:35,03:21:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Aleksey Kalistratov,10,MPRO,RUS,02:06:26,01:13:16,03:21:58,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Paul Schuster,17,MPRO,DEU,02:05:29,01:15:34,03:23:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Taylor Reid,2,MPRO,CAN,02:05:44,01:16:03,03:23:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Levi Maxwell,13,MPRO,AUS,02:06:19,01:17:38,03:25:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Jakub Langhammer,12,MPRO,CZE,02:07:16,01:17:55,03:27:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Peter Jacobs,1,MPRO,AUS,02:06:30,01:19:27,03:28:11,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Elliot Bach,4,MPRO,USA,02:08:05,01:21:13,03:31:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Breno Melo,14,MPRO,USA,02:08:48,01:19:49,03:31:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Timothy Winslow,18,MPRO,USA,02:07:25,01:22:04,03:31:39,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Peng Cheng Li,52,M25-29,CHN,02:11:58,01:23:23,03:37:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Olivier Godart,145,M40-44,LUX,02:10:03,01:25:02,03:38:18,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Aivaz Omorkanov,137,M18-24,KGZ,02:14:30,01:23:17,03:40:17,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Blake Kappler,11,MPRO,AUS,02:07:32,01:32:07,03:41:39,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Yong Yu,290,M30-34,CHN,02:20:51,01:17:41,03:42:30,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Balazs Csoke,6,MPRO,HUN,02:13:32,01:27:03,03:42:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Rostyagaev Dmitry,301,M30-34,RUS,02:14:13,01:28:30,03:46:29,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Matthias Hoffmann,293,M30-34,DEU,02:23:27,01:19:29,03:47:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Andrew Stevenson,58,M40-44,CHN,02:18:50,01:25:57,03:48:03,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Kinsey Laine,28,FPRO,USA,02:18:48,01:27:44,03:48:39,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Maxim Zotov,56,M40-44,RUS,02:26:58,01:21:15,03:50:32,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Yanlong Kai,153,M30-34,CHN,02:24:25,01:23:56,03:51:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,Shen Yen Hsieh,9,MPRO,TWN,02:23:31,01:25:10,03:51:57,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,子龙 张,407,M35-39,CHN,02:18:49,01:29:20,03:51:58,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Dandan Li,77,M35-39,CHN,02:18:28,01:29:40,03:52:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Songen Li,51,M18-24,CHN,02:17:32,01:32:51,03:53:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Su Yun,62,M45-49,CHN,02:17:47,01:32:11,03:54:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Gracjan Topczewski,154,M40-44,POL,02:18:46,01:34:15,03:55:29,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Yu Jen Lee,410,M35-39,TWN,02:19:37,01:33:53,03:56:03,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,John Middlewick,139,M35-39,ZAF,02:22:01,01:31:27,03:56:34,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Wei Ge,115,M40-44,CHN,02:28:11,01:25:42,03:58:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Quang Nguyen,61,M45-49,USA,02:20:37,01:34:06,03:58:40,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Anna Eberhardt,26,FPRO,HUN,02:26:07,01:30:58,03:59:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Ngoc Ha Cao,76,M35-39,VNM,02:23:51,01:32:25,03:59:19,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,明刚 陆,631,M45-49,CHN,02:25:15,01:30:27,03:59:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Hendrik Fiedler,538,M40-44,DEU,02:21:27,01:35:38,03:59:29,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Laurel Wassner,31,FPRO,USA,02:28:10,01:29:57,04:00:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Qinghai Jiang,735,M50-54,CHN,02:24:21,01:33:04,04:01:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Wei Wang,83,M40-44,CHN,02:26:21,01:32:11,04:01:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Andrey Antipinskiy,86,M45-49,RUS,02:32:07,01:28:30,04:02:59,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Adam Knothe,668,M45-49,POL,02:20:18,01:39:47,04:03:01,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Rongren Chen,222,M25-29,CHN,02:26:31,01:33:35,04:03:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Bjoern Meyer,284,M30-34,DEU,02:22:55,01:35:47,04:03:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Team 大秦先锋队,1029,RELAY-M,CHN,02:21:49,01:40:46,04:04:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Linhai Gu,625,M45-49,CHN,02:28:20,01:32:22,04:04:55,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Michael Passinger,753,M55-59,DEU,02:24:55,01:37:47,04:04:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Victor Martin Lorenzo,59,M45-49,ITA,02:27:15,01:33:19,04:05:01,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Ulrich Kirchhoff,63,M45-49,DEU,02:26:26,01:35:07,04:05:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Hideaki Nakajima,128,M55-59,JPN,02:27:46,01:34:52,04:05:46,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,顺加 莫,214,M18-24,CHN,02:28:11,01:33:25,04:05:53,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Salvatore Carlo Guagliano,84,M45-49,CHN,02:20:51,01:42:54,04:05:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Thomas Jakobler,709,M50-54,DEU,02:22:44,01:40:17,04:05:58,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Pawel Boron,82,M40-44,POL,02:25:14,01:36:37,04:06:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Emanuel Strueber,146,M40-44,DEU,02:31:31,01:31:18,04:06:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Peng Liu,164,M18-24,CHN,02:26:03,01:34:47,04:06:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Lin Boen,292,M30-34,TWN,02:21:26,01:41:58,04:06:43,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Shoichi Asamoto,93,M50-54,JPN,02:24:25,01:39:11,04:06:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Dongdong Liu,75,M35-39,CHN,02:24:36,01:39:34,04:07:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Adam Hazlett,553,M40-44,NZL,02:27:42,01:35:31,04:08:04,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Junyi Lin,157,M25-29,CHN,02:30:39,01:33:10,04:08:09,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Kuang-Wu Liu,72,M30-34,TWN,02:28:25,01:37:24,04:08:11,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Team We Are Team,1004,RELAY-MIX,CHN,02:32:51,01:33:29,04:08:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Pablo Fayolle,73,M30-34,ARG,02:26:58,01:39:31,04:08:51,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Sebastien Vermast,439,M35-39,BEL,02:27:07,01:37:21,04:08:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Evgeny Nikitin,152,M30-34,RUS,02:25:15,01:41:16,04:09:30,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Team 西安御品軒鐵人隊(台灣國泰),1011,RELAY-MIX,TWN,02:44:52,01:22:53,04:09:36,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Lars Kock,88,M45-49,DEU,02:26:11,01:40:35,04:09:37,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Mingxin Zhang,71,M18-24,CHN,02:33:06,01:33:10,04:10:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Mary Robbins,29,FPRO,USA,02:20:39,01:47:24,04:10:30,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Robert Loveridge,64,M50-54,NZL,02:26:38,01:42:04,04:10:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Meghan Faulkenberry,27,FPRO,USA,02:34:04,01:35:35,04:12:03,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,竞 郭,367,M30-34,CHN,02:31:25,01:36:23,04:12:58,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Bingning Ding,529,M40-44,CHN,02:29:34,01:38:41,04:14:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Alan Porteous,638,M45-49,AUS,02:28:31,01:41:31,04:14:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Team 西建大推进战队,1054,RELAY-M,CHN,02:34:54,01:38:11,04:14:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Thomas Anderegg,121,M45-49,CHE,02:26:46,01:45:02,04:14:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Team 鲲鹏腾飞,1037,RELAY-M,CHN,02:43:24,01:30:00,04:14:57,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Rômulo Neves,531,M40-44,BRA,02:28:58,01:42:50,04:15:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,John Gaffey,551,M40-44,AUS,02:30:02,01:42:39,04:15:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Team 跑者無疆111,1046,RELAY-M,CHN,02:55:29,01:16:53,04:15:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,广 闻,253,M30-34,CHN,02:32:52,01:40:11,04:15:53,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,Maciej Skotarczak,141,M45-49,POL,02:26:55,01:46:56,04:16:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Qianruo Liu,807,F25-29,CHN,02:36:56,01:36:21,04:16:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Genhao Zhang,273,M30-34,CHN,02:24:45,01:47:56,04:16:57,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Kazuhiko Shimizu,99,M55-59,JPN,02:33:15,01:40:35,04:16:59,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Boris Angerer,57,M40-44,DEU,02:33:00,01:40:20,04:17:19,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Daniele Mallozzi,158,M40-44,CHE,02:21:41,01:51:58,04:17:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,Victor Saltykov,79,M40-44,RUS,02:31:52,01:41:16,04:17:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Pierce Aeron Tan,175,M18-24,PHL,02:35:28,01:40:12,04:18:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,宇翔 干,304,M30-34,AUS,02:40:01,01:34:58,04:19:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Team 曲江,1074,RELAY-MIX,CHN,02:42:25,01:34:50,04:19:29,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,騉 李,498,M35-39,CHN,02:37:06,01:39:34,04:19:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Shigenobu Hayashi,122,M45-49,JPN,02:34:44,01:41:19,04:19:52,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,辉 李,505,M35-39,CHN,02:32:51,01:44:36,04:20:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Kirralee Seidel,30,FPRO,AUS,02:26:57,01:51:27,04:20:29,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Leonhard Paul,91,M50-54,DEU,02:32:42,01:44:21,04:20:35,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Team 速豹疯狂铁人二队,1050,RELAY-M,CHN,02:41:28,01:37:51,04:21:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Jean David Perthuis,118,M45-49,FRA,02:32:46,01:45:45,04:21:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Yuichi Hashimoto,65,M55-59,JPN,02:35:29,01:42:15,04:21:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Yu Zhang,138,M35-39,CHN,02:34:46,01:42:22,04:21:55,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Team 重点trek车队,1064,RELAY-M,CHN,02:34:55,01:44:18,04:21:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Eva Narloch,156,F35-39,DEU,02:36:18,01:42:22,04:22:09,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Team 大秦铁人安康分队,1026,RELAY-M,CHN,02:42:31,01:37:23,04:22:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,Huuphoc Nguy,167,M45-49,CHN,02:34:29,01:44:23,04:22:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Jacquelin Jean-Charles,619,M45-49,FRA,02:43:04,01:34:03,04:22:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Lian Zhang,767,M55-59,CHN,02:38:09,01:39:05,04:23:09,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Masahiko Kato,715,M50-54,JPN,02:41:11,01:37:24,04:23:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Gabriele Barbati,309,M30-34,ITA,02:36:13,01:42:24,04:23:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Jennifer Paglia,841,F30-34,ITA,02:36:28,01:42:52,04:23:53,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Wu Yue,404,M35-39,CHN,02:31:37,01:49:08,04:24:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Xiang Zhou,701,M50-54,CHN,02:45:06,01:35:48,04:24:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Abdulrahman Alhosani,165,M35-39,ARE,02:45:49,01:35:48,04:24:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,镇宇 汤,107,M30-34,CHN,02:37:41,01:42:31,04:24:46,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Hin Hsu,555,M40-44,DEU,02:33:17,01:46:44,04:24:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Team 西安建筑科技大学慢队,1053,RELAY-M,CHN,02:47:12,01:36:06,04:24:52,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,Ying Jie Chen,116,M40-44,CHN,02:38:46,01:42:22,04:24:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Tsja-Ming Cheung,549,M40-44,NLD,02:32:43,01:48:50,04:25:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Team 皮皮鲁接力队,1047,RELAY-MIX,CHN,02:38:31,01:45:18,04:25:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Fa Li,264,M25-29,CHN,02:40:32,01:41:22,04:25:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Hai Chen,703,M50-54,CHN,02:43:58,01:37:10,04:25:51,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Team 西安重点trek车队,1065,RELAY-M,CHN,02:39:24,01:44:16,04:26:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Andreas Palfalvi,97,M55-59,DEU,02:33:13,01:48:34,04:26:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,Jia Kuan Zhang,434,M35-39,CHN,02:40:17,01:42:45,04:26:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,Cheok Heng Ong,142,M45-49,SGP,02:36:21,01:44:27,04:27:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,展能 葉,713,M50-54,CHN,02:34:10,01:48:24,04:27:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Ming Hong Tsai,161,M45-49,TWN,02:35:53,01:47:37,04:27:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Chenhao Hu,203,M18-24,CHN,02:38:49,01:44:13,04:27:36,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Kin Wai Chan,383,M35-39,HKG,02:37:52,01:44:58,04:27:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Po Hu,400,M35-39,CHN,02:25:02,01:58:15,04:27:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Team One And One,1020,RELAY-M,CHN,02:58:53,01:26:23,04:28:02,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Huong Britto,68,F45-49,USA,02:38:33,01:41:26,04:28:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Team 大秦野人,1030,RELAY-M,CHN,02:42:31,01:42:50,04:28:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Vladimir Mikhailov,168,M50-54,KAZ,02:43:10,01:40:59,04:28:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Team 西建大推进战队3,1056,RELAY-MIX,CHN,02:59:22,01:26:30,04:28:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,滕文臣 滕,635,M45-49,CHN,02:33:12,01:50:41,04:28:29,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,Ran Wang,81,M40-44,CHN,02:29:52,01:55:44,04:29:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Xuedong Sun,92,M50-54,CHN,02:32:34,01:53:28,04:29:26,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Steven Lew,221,M25-29,USA,02:45:19,01:38:04,04:29:35,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,Xiaoan Liu,120,M45-49,CHN,02:26:52,02:00:16,04:30:11,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Bernadette Tan,104,F45-49,PHL,02:34:58,01:51:30,04:30:17,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,Drugin Nikolai,425,M35-39,RUS,02:40:28,01:44:14,04:30:46,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,Christopher Mark,159,M40-44,CAN,02:35:01,01:51:22,04:31:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Menshikova Tatiana,885,F35-39,RUS,02:45:15,01:41:29,04:31:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,乐 严,357,M30-34,CHN,02:34:21,01:51:26,04:31:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Feifan Wu,170,M25-29,CHN,02:33:34,01:52:41,04:31:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Angel Mancebo Alvarez,96,M55-59,ESP,02:43:56,01:42:57,04:31:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,彬 林,624,M45-49,CHN,02:42:27,01:45:24,04:32:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Chao Xu,302,M30-34,CHN,02:38:53,01:46:54,04:33:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Team 运动联盟,1071,RELAY-M,CHN,02:48:05,01:42:36,04:33:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Yu Pei,90,M50-54,CHN,02:29:12,01:59:29,04:33:24,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Phil Saussus,163,M55-59,BEL,02:40:57,01:48:51,04:34:01,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,Kangrui An,526,M40-44,CHN,02:40:23,01:48:24,04:34:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Bryan Rowe,143,M55-59,USA,02:42:16,01:48:29,04:35:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,Boisrame Ludovic,601,M40-44,FRA,02:46:06,01:43:13,04:35:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
24,Jing Yan,517,M40-44,CHN,02:48:15,01:40:58,04:35:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Team 大秦小兵,1005,RELAY-MIX,CHN,03:00:35,01:31:38,04:35:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,Team 雁塔朱雀,1058,RELAY-M,CHN,03:13:34,01:20:08,04:35:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Paul Rohwer,150,M55-59,AUS,02:40:31,01:50:24,04:36:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,David Gray,160,M50-54,AUS,02:35:09,01:57:10,04:36:20,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Louis Méjias,100,M60-64,FRA,02:36:12,01:56:40,04:36:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
25,Marcus Teoh Chong Aun,552,M40-44,MYS,02:47:17,01:45:40,04:36:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Dexter Wan,437,M35-39,CHN,02:47:06,01:43:29,04:36:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Boyang Ma,202,M18-24,CHN,02:39:29,01:53:58,04:37:17,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Jeremy Aniere,708,M50-54,AUS,02:40:10,01:53:31,04:37:19,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,Ping Li,411,M35-39,CHN,02:36:12,01:54:19,04:37:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Lan Cao,501,M35-39,CHN,02:39:25,01:47:56,04:37:35,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Donghui Zhang,719,M50-54,CHN,02:48:27,01:43:19,04:37:40,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Carmel Rosenthal,98,M55-59,ISR,02:44:56,01:47:57,04:37:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,继航 教,291,M30-34,CHN,02:45:06,01:46:30,04:37:46,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,Loong Lee,487,M35-39,CHN,02:39:19,01:53:40,04:37:53,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Marion Hermitage,978,F55-59,AUS,02:48:00,01:46:49,04:37:58,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Team 跑者无疆7队,1042,RELAY-M,CHN,02:40:06,01:55:21,04:38:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Zhenbo Zhong,279,M30-34,CHN,02:39:56,01:54:48,04:38:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,Chun Wai Wong,286,M30-34,HKG,02:49:02,01:43:46,04:38:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Akemi Takahashi,956,F45-49,JPN,02:53:59,01:40:25,04:38:18,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Team 水木西安,1009,RELAY-M,CHN,02:46:39,01:50:00,04:38:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,Kevin McGarry,360,M30-34,IRL,02:49:26,01:45:22,04:38:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,Xiyuan Zhang,418,M35-39,CHN,02:51:44,01:41:19,04:38:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Nobuyuki Tanaka,169,M65-69,JPN,02:37:28,01:58:30,04:39:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,Team 飞鱼体育文化,1031,RELAY-M,CHN,03:08:35,01:28:53,04:39:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,北川 一之,718,M50-54,JPN,02:46:11,01:49:05,04:39:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Varvara Zverkova,842,F30-34,RUS,02:50:06,01:46:25,04:39:34,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,Danny Jia,384,M35-39,CHN,02:36:56,01:55:19,04:39:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,Suiqing Chen,113,M35-39,CHN,02:45:07,01:50:42,04:40:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,定坤 任,364,M30-34,CHN,02:47:06,01:48:35,04:40:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
26,Wei Wu,117,M40-44,CHN,02:40:41,01:55:43,04:41:05,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
27,Fei Fu,166,M40-44,CHN,02:31:00,02:05:36,04:41:05,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Team 友谊东路,1061,RELAY-MIX,CHN,02:54:15,01:45:07,04:41:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
28,晓光 韩,548,M40-44,CHN,02:36:00,02:01:20,04:41:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
