Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
31,Suwichuk Tangtiphongkul,2087,M 25-29,THA,02:35:34,02:22:01,05:03:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Kate Hicks,2257,F 30-34,AUS,02:39:09,02:18:15,05:04:02,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Sadie Carr,2643,F 45-49,AUS,02:44:15,02:11:45,05:04:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Chloe Maclachlan,2121,F 25-29,AUS,02:47:40,02:10:15,05:04:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Tony Timpson,2735,M 50-54,AUS,02:43:55,02:09:20,05:04:18,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Glenn Mc Grath,2712,M 50-54,AUS,02:54:37,01:58:04,05:04:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Sarah Berryman,2239,F 30-34,AUS,02:48:13,02:07:58,05:04:29,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Trish Farr,2654,F 45-49,AUS,02:54:08,02:01:51,05:04:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Heidi Williams,2137,F 25-29,AUS,02:47:08,02:10:51,05:04:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Laura Anderson,2235,F 30-34,AUS,02:49:06,02:06:19,05:04:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
13,Deidre Derworiz,2502,F 40-44,CAN,03:01:18,01:56:22,05:04:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,David Lewis,2711,M 50-54,AUS,02:37:51,02:16:04,05:04:55,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
31,Mark Lennon,2584,M 45-49,AUS,02:49:30,02:05:57,05:05:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
1,Kerryn Harvey,2858,F PC,AUS,02:56:13,02:03:01,05:05:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
38,Matt Rolfe,2470,M 40-44,AUS,03:10:01,01:47:48,05:05:44,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,John Pearson,2719,M 50-54,AUS,02:53:25,02:04:37,05:06:00,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
36,Neil Dalton,2305,M 35-39,GBR,02:27:49,02:33:57,05:06:22,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
32,Mathew Potts,2606,M 45-49,AUS,02:43:15,02:13:21,05:06:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Isabel Chofflon,2499,F 40-44,CHE,02:49:49,02:10:08,05:06:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Tom Gilbert,2700,M 50-54,AUS,02:35:05,02:22:59,05:06:47,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
39,Gary Tan,2478,M 40-44,SGP,02:52:34,02:05:00,05:06:54,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Peter De Bruyn,2776,M 55-59,AUS,02:37:59,02:19:58,05:07:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Ann-Louise Woon,2765,F 50-54,AUS,02:38:01,02:22:55,05:07:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
45,Kam Fai Leung,2191,M 30-34,HKG,02:29:34,02:25:47,05:07:22,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Chris Nobes,2716,M 50-54,AUS,02:30:22,02:29:45,05:07:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
13,Yasmin Valladares,2134,F 25-29,AUS,02:49:13,02:09:52,05:07:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
37,Jason Allardice,2289,M 35-39,AUS,02:41:50,02:17:50,05:08:03,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Nicola Clark,2242,F 30-34,NZL,02:41:03,02:20:51,05:08:22,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
33,Chris Turner,2629,M 45-49,AUS,02:49:52,02:10:26,05:08:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Wee San Chua,2500,F 40-44,SGP,02:44:37,02:15:22,05:08:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Karsten Michael,2714,M 50-54,AUS,02:33:38,02:28:03,05:09:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Andy Wilkinson,2796,M 55-59,AUS,02:46:42,02:13:47,05:09:24,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Margie Sneddon,2008,F 50-54,AUS,02:51:21,02:12:26,05:09:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Trish Russell,2530,F 40-44,AUS,03:01:51,01:52:29,05:10:09,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
34,Bruce Mccully,2592,M 45-49,AUS,02:44:00,02:18:43,05:10:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
38,Jarrad Price,2340,M 35-39,AUS,02:37:32,02:21:12,05:10:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Jo Haworth,2660,F 45-49,AUS,02:53:43,02:08:38,05:10:17,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Claudia Dela Cruz,2248,F 30-34,AUS,03:02:21,02:00:18,05:10:21,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
40,Koon Keng (Melvin) Goh,2433,M 40-44,SGP,03:05:06,01:55:17,05:10:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Rosemary Dotlic,2377,F 35-39,AUS,02:55:47,02:05:32,05:11:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Molly Taylor,2131,F 25-29,AUS,02:51:41,02:14:52,05:11:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Hamish Watkins,2030,M 18-24,AUS,02:53:30,02:07:43,05:11:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Connie Watson,2764,F 50-54,AUS,02:51:43,02:11:59,05:11:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
39,Bradley Elsworthy,2306,M 35-39,AUS,02:27:13,02:36:04,05:11:59,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Jackie Richters,2274,F 30-34,AUS,02:41:08,02:23:47,05:12:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,Deirdre O'shea,2273,F 30-34,IRL,02:51:52,02:13:12,05:12:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
35,Ian Goch,2566,M 45-49,AUS,02:47:16,02:13:00,05:12:26,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
46,Alexander Lord,2195,M 30-34,AUS,03:02:35,02:04:24,05:12:48,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
47,Mark Donaghey,2165,M 30-34,AUS,03:00:33,01:57:47,05:12:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
41,Brian O'Dwyer,2460,M 40-44,USA,02:43:08,02:24:08,05:13:08,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Rae Jean Pearce,2754,F 50-54,AUS,02:50:17,02:14:33,05:13:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Satoru Nogami,2786,M 55-59,JPN,02:39:26,02:24:18,05:13:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Joanna Allen,2633,F 45-49,AUS,02:49:38,02:15:56,05:13:44,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
40,Raymond Fu,2311,M 35-39,SGP,02:40:08,02:26:21,05:13:46,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
42,simon emmerson,2423,M 40-44,NZL,02:53:37,02:07:50,05:13:48,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Alastair Ross,2822,M 60-64,AUS,02:36:38,02:26:12,05:13:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
36,Jamie Meldrum,2595,M 45-49,AUS,02:33:00,02:27:40,05:13:54,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
43,Andre Beckwith,2406,M 40-44,AUS,02:32:16,02:35:02,05:13:57,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Megan Lancaster,2513,F 40-44,AUS,03:00:13,02:06:55,05:14:09,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
44,Mark Campbell,2414,M 40-44,AUS,02:46:59,02:16:41,05:14:16,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
32,Matthew Gedye,2057,M 25-29,AUS,03:00:55,02:04:34,05:14:19,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
48,Sam Bannister,2144,M 30-34,AUS,02:36:45,02:32:00,05:14:57,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
45,Daniel Eu,2424,M 40-44,SGP,02:39:19,02:28:05,05:15:01,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Peter Mellick,2713,M 50-54,AUS,02:35:02,02:25:59,05:15:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
37,Harvey Smith,2622,M 45-49,GBR,02:42:21,02:25:16,05:15:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,Bruce Harvey,2701,M 50-54,AUS,02:36:40,02:31:13,05:15:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
26,Trevor Jones,2707,M 50-54,AUS,02:39:55,02:24:14,05:15:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
13,Narelle Crofts,2836,F 45-49,AUS,02:48:45,02:18:55,05:15:45,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
1,Ken Murley,2832,M 70-74,AUS,02:36:50,02:30:44,05:16:10,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
49,Ryan Erlandsen,2167,M 30-34,AUS,02:47:41,02:11:01,05:16:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Rachael Davies,2648,F 45-49,AUS,03:08:26,01:59:56,05:16:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Soo Hui Liow,2120,F 25-29,SGP,02:46:02,02:20:05,05:16:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Pieter Du Preez,2855,M PC,ZAF,03:22:50,01:38:27,05:17:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
33,Steed Wilson,2094,M 25-29,AUS,02:53:08,02:16:41,05:17:37,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
46,Martin Dolinschek,2856,M 40-44,AUS,03:21:13,01:38:36,05:17:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
27,Paul Richardson,2724,M 50-54,AUS,02:55:45,02:08:52,05:17:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
34,Mark Pizey,2076,M 25-29,AUS,02:44:47,02:26:49,05:18:17,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,John Jardine,2780,M 55-59,AUS,02:49:26,02:21:52,05:18:21,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Sarah Woolford,2542,F 40-44,AUS,03:05:23,02:04:07,05:18:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
47,Mark Van Der Linden,2485,M 40-44,AUS,02:45:50,02:23:49,05:18:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Carley Robbins,2126,F 25-29,AUS,02:50:01,02:20:57,05:18:36,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
41,Tim Watson,2360,M 35-39,AUS,02:29:50,02:40:27,05:18:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Marie Backstrom,2635,F 45-49,AUS,02:51:33,02:16:27,05:18:48,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
42,Christopher Ng,2336,M 35-39,SGP,02:55:58,02:14:12,05:18:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Christine Cook,2799,F 55-59,AUS,03:01:19,02:09:29,05:18:53,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
48,Christian Abuide,2405,M 40-44,ARG,03:06:20,02:01:09,05:18:57,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
28,Rick Bertone,2692,M 50-54,AUS,02:34:16,02:39:04,05:19:03,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
38,Jason Houghton,2573,M 45-49,AUS,02:46:54,02:24:14,05:19:11,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
49,Shayne Le Roy,2446,M 40-44,AUS,02:35:46,02:34:37,05:19:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
43,Dan Batchelor,2292,M 35-39,NZL,03:00:22,02:08:39,05:19:47,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
26,Brianna Basham,2238,F 30-34,AUS,02:55:33,02:13:06,05:19:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
44,Matthew Wade,2358,M 35-39,AUS,02:55:59,02:11:57,05:19:53,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
50,Cameron Cole,2154,M 30-34,AUS,02:46:21,02:24:54,05:20:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Helen Fitzgibbon,2655,F 45-49,GBR,02:58:14,02:13:04,05:20:24,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Peter Escott,2816,M 60-64,AUS,02:43:52,02:29:11,05:20:26,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
39,Shaun Jessop,2575,M 45-49,AUS,02:41:05,02:32:02,05:20:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
29,Andrew Hubery,2704,M 50-54,AUS,02:37:03,02:33:51,05:20:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
30,Kyoya Kondo,2708,M 50-54,JPN,03:02:02,02:09:44,05:20:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Sarah Keogh,2039,F 18-24,AUS,02:58:10,02:16:29,05:21:08,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
45,Miguel Buccellato,2298,M 35-39,AUS,02:45:04,02:26:25,05:21:12,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Sharon Smith,2759,F 50-54,AUS,02:52:07,02:22:20,05:21:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
51,Mohamad Daya,2162,M 30-34,AUS,02:43:51,02:27:03,05:21:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
27,Isabelle Goldfarb,2254,F 30-34,BRA,03:01:53,02:10:53,05:21:48,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
50,Peter De Leo,2419,M 40-44,AUS,03:04:02,02:09:02,05:22:13,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Jane Elton,2744,F 50-54,AUS,03:05:43,02:09:14,05:22:29,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Nyrie Hopkins,2665,F 45-49,AUS,02:48:40,02:26:38,05:22:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Vicki Nicholson,2390,F 35-39,AUS,02:43:37,02:33:15,05:23:02,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Mary Cornelius,2800,F 55-59,AUS,02:52:51,02:21:45,05:23:10,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Dawn Penney,2755,F 50-54,AUS,03:07:10,02:09:20,05:23:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Christine Mcliver,2750,F 50-54,AUS,03:06:42,02:07:27,05:23:47,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
51,Marcus O'Dwyer,2459,M 40-44,AUS,02:50:12,02:25:40,05:23:48,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
28,Jennifer Maccarone,2262,F 30-34,AUS,02:49:33,02:26:47,05:23:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
35,Sam Dudman,2052,M 25-29,AUS,02:56:41,02:13:31,05:23:59,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Ineke Moyle,2522,F 40-44,AUS,02:53:44,02:20:20,05:24:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
40,Richard Bray,2552,M 45-49,AUS,02:48:13,02:21:52,05:24:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
52,Ben Hanrahan,2176,M 30-34,AUS,02:50:26,02:21:44,05:24:37,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
41,Bo Chen,2554,M 45-49,CHN,03:02:57,02:11:06,05:24:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
13,Yvonne Rash,2757,F 50-54,AUS,03:00:56,02:14:30,05:24:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,John Wilkinson,2829,M 65-69,AUS,02:51:52,02:25:47,05:25:08,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
46,Keith Bowron,2295,M 35-39,AUS,03:00:35,02:15:47,05:25:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Minke Albers,2098,F 25-29,NLD,02:42:36,02:35:55,05:25:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
53,Lachlan Damhuis,2159,M 30-34,AUS,02:48:22,02:21:16,05:25:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Angus Hammond,2018,M 18-24,AUS,03:02:36,02:17:01,05:26:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
1,Corinne Fabian,2825,F 60-64,AUS,02:58:57,02:20:24,05:26:26,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Cindy Jessop,2511,F 40-44,AUS,02:58:15,02:19:30,05:27:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
42,Rob Jessop,2576,M 45-49,NZL,02:49:30,02:32:09,05:27:36,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
29,Eva Krajcovicova,2258,F 30-34,AUS,03:09:22,02:12:18,05:28:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Rylea Giles,2037,F 18-24,AUS,02:49:17,02:32:07,05:28:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Rilana Ostheim,2392,F 35-39,AUS,02:54:01,02:26:29,05:29:01,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Jimmy Chau,2770,M 55-59,HKG,02:46:52,02:32:30,05:29:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
43,Michael Lawrence,2582,M 45-49,AUS,02:47:51,02:31:02,05:29:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Rodrick Luhur,2021,M 18-24,IDN,02:40:19,02:36:37,05:29:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
54,Mike Heck,2178,M 30-34,AUS,02:47:00,02:33:52,05:29:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
52,Bert Grobben,2436,M 40-44,SGP,02:47:19,02:28:51,05:29:59,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Andrea Whatley-Dale,2136,F 25-29,AUS,02:56:29,02:27:31,05:30:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Caril Jones,2383,F 35-39,GBR,03:00:50,02:21:24,05:30:47,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Amy Eade,2378,F 35-39,AUS,02:54:02,02:26:00,05:31:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
53,Michal Turek,2484,M 40-44,CZE,02:55:38,02:29:15,05:31:36,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
54,Jason How,2440,M 40-44,AUS,02:39:31,02:44:04,05:31:56,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
44,Roy Coates,2555,M 45-49,AUS,02:44:02,02:37:49,05:32:11,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
45,Norman Joyce,2577,M 45-49,AUS,02:58:29,02:25:49,05:32:24,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Kate Griffiths,2507,F 40-44,AUS,02:50:20,02:33:50,05:32:26,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
30,Taryn Mildenhall,2264,F 30-34,AUS,03:01:46,02:20:08,05:32:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Nicole Tziavaras,2684,F 45-49,AUS,02:55:56,02:28:16,05:32:46,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Kellie Mccrum,2668,F 45-49,AUS,02:57:34,02:25:24,05:33:12,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Meena Vankawala,2685,F 45-49,IND,03:10:37,02:11:23,05:33:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,kathryn allen,2032,F 18-24,AUS,02:58:30,02:27:08,05:33:37,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Emma Cockman,2108,F 25-29,AUS,03:01:47,02:23:28,05:33:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Karen Potts,2675,F 45-49,AUS,02:59:37,02:22:47,05:33:44,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Justine Tennent,2132,F 25-29,AUS,03:01:58,02:25:08,05:34:03,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Dee Gray,2657,F 45-49,AUS,02:56:12,02:27:49,05:34:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
55,Malcolm Wilkie,2225,M 30-34,GBR,03:04:57,02:20:50,05:34:26,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Hannah Storey,2042,F 18-24,AUS,02:42:04,02:44:19,05:34:35,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
36,Matt King,2064,M 25-29,AUS,02:10:36,03:18:36,05:35:18,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Deborah Mills,2521,F 40-44,AUS,02:50:17,02:34:34,05:35:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Sarah Ryan,2127,F 25-29,AUS,03:15:31,02:08:10,05:35:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
55,David Tomazi,2482,M 40-44,AUS,02:46:08,02:36:35,05:36:02,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
47,David Kinross,2320,M 35-39,AUS,03:02:21,02:23:56,05:36:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Ho Yan Ng,2524,F 40-44,HKG,02:59:05,02:27:46,05:36:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Hali Townsend,2043,F 18-24,AUS,02:51:22,02:36:18,05:36:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Dave Dwan,2815,M 60-64,NZL,02:49:13,02:38:57,05:36:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
48,Hiro Whardana,2362,M 35-39,IDN,02:46:48,02:40:19,05:37:03,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Michelle Plattner,2125,F 25-29,AUS,02:46:34,02:41:27,05:37:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
37,Nick Moore,2072,M 25-29,AUS,02:36:22,02:52:13,05:37:17,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Karen Tallis,2683,F 45-49,AUS,03:03:01,02:26:57,05:37:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
46,Staff Hurlston,2834,M 45-49,GBR,02:44:08,02:43:17,05:37:37,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
31,David Reeve,2723,M 50-54,AUS,02:44:12,02:43:16,05:37:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
56,Michael Topping,2219,M 30-34,GBR,02:59:46,02:28:40,05:37:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
56,Paul Taylor,2480,M 40-44,AUS,02:52:13,02:32:34,05:37:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Gladys Woods,2811,F 55-59,AUS,02:56:39,02:30:48,05:37:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Paul Kelly,2819,M 60-64,AUS,02:49:17,02:41:26,05:38:02,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Emily Wilson,2138,F 25-29,AUS,03:11:05,02:19:14,05:38:05,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
57,Mitch Dela Cruz,2163,M 30-34,AUS,02:53:26,02:33:21,05:38:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
47,Tim Davies,2558,M 45-49,AUS,03:07:34,02:20:31,05:38:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Mikhayla Belkhiati,2034,F 18-24,AUS,03:05:26,02:20:49,05:38:36,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Margaret Dobson,2651,F 45-49,AUS,03:12:54,02:17:52,05:38:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Tayla Boynes,2035,F 18-24,AUS,03:01:22,02:29:15,05:39:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
38,Nathan Keogh,2063,M 25-29,AUS,02:57:49,02:31:00,05:39:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,Vania Dauner,2647,F 45-49,AUS,03:03:20,02:23:39,05:39:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
57,Andrew Melvyn Sim,2473,M 40-44,SGP,03:00:23,02:31:06,05:39:43,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Niara Oliveira,2391,F 35-39,AUS,02:56:10,02:36:45,05:39:46,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Amanda Beattie,2495,F 40-44,AUS,03:00:18,02:28:20,05:40:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
