Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
33,Thibaut Ghelfo,179,M 25,FRA,00:00:00,05:26:19,04:03:08,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
75,Christian Engelmann,1638,M 40,GER,00:00:00,05:25:34,04:04:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
99,Nis Lind,1399,M 35,DEN,00:00:00,04:54:27,04:44:55,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
56,David L'Hostis,265,M 45,FRA,00:00:00,05:27:03,04:10:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
76,Marcel Martens,1733,M 40,NED,00:00:00,05:22:16,04:08:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
80,Thomas Beving,188,M 30,NED,00:00:00,05:18:15,04:02:47,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
100,Roger Stalder,1501,M 35,LIE,00:00:00,05:32:14,03:54:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
1,Ole Loumann,2589,M 60,DEN,00:00:00,05:25:15,03:54:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
77,Rico Dr. Winkels,1631,M 40,GER,00:00:00,05:15:53,03:58:53,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
34,Florian Scheider,984,M 25,GER,00:00:00,05:11:05,04:13:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
78,Raul Miguel Pastor,1741,M 40,ESP,00:00:00,05:46:08,03:42:00,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
33,Bart Coone,442,M 50,BEL,00:00:00,05:27:25,03:53:02,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
79,Stefan Riehm,1789,M 40,GER,00:00:00,05:28:50,03:56:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
57,Thomas Heyer,1976,M 45,GER,00:00:00,05:30:40,04:06:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
81,Patrick Frutschi,1075,M 30,SUI,00:00:00,05:20:45,03:53:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
82,Roy Ten Napel,1212,M 30,NED,00:00:00,05:09:03,04:25:01,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
34,Klaus-Dieter Schomburg,453,M 50,GER,00:00:00,05:20:38,04:06:01,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
83,Mark Schmitz,1197,M 30,GER,00:00:00,05:28:09,03:56:36,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
8,Marco Kiemel,868,M 18,GER,00:00:00,05:31:10,03:51:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
80,Jozef Danis,1616,M 40,SVK,00:00:00,05:36:35,03:47:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
58,Siro Zanetti,285,M 45,ITA,00:00:00,05:28:23,03:33:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
84,Marco Arcagni,187,M 30,ITA,00:00:00,05:35:28,03:53:56,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
9,Luuk Schellens,880,M 18,NED,00:00:00,05:20:01,04:11:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
35,Yee Leong Lieu,449,M 50,SIN,00:00:00,05:36:34,03:53:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
59,Valentijn Straks,2130,M 45,NED,00:00:00,05:27:40,04:08:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
60,Joachim Volpert,2146,M 45,GER,00:00:00,05:13:59,04:12:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
4,Elin Genneby,332,F 35,SWE,00:00:00,05:30:59,03:45:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
85,Pierrick Peigney,1170,M 30,FRA,00:00:00,05:35:34,03:56:40,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
81,Gunnar Anger,1561,M 40,GER,00:00:00,05:14:56,04:26:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
4,Daniela Stephanie Unger,745,F 40,GER,00:00:00,05:47:20,03:47:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
61,Jens Marx,2036,M 45,GER,00:00:00,05:40:22,03:49:43,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
5,Vera Lang,684,F 35,GER,00:00:00,05:35:04,04:00:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
82,David Briers,230,M 40,BEL,00:00:00,05:20:31,03:53:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
101,Mark Gray,1341,M 35,GBR,00:00:00,05:13:21,04:14:38,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
86,Malte Lippsmeier,1137,M 30,GER,00:00:00,05:35:21,03:45:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
102,Paul Savage,218,M 35,IRL,00:00:00,05:36:46,03:39:09,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
35,Jim Otter,968,M 25,NED,00:00:00,05:16:35,04:13:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
83,Max Kovalov,2642,M 40,UKR,00:00:00,05:21:10,04:07:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
62,Yosi Boaron,1891,M 45,ISR,00:00:00,05:18:16,03:54:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
36,Christoph Rönn,153,M 50,GER,00:00:00,05:13:06,04:25:02,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
84,David Lamers,1712,M 40,GER,00:00:00,05:27:50,04:11:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
63,Kolja Menze,2039,M 45,GER,00:00:00,05:17:39,04:17:38,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
85,Thomas Wirth,1858,M 40,GER,00:00:00,05:16:49,04:05:30,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
103,Peter Birkefeld,1263,M 35,GER,00:00:00,05:16:12,04:12:00,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
86,Sven Senkel,245,M 40,GER,00:00:00,05:38:33,03:47:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
64,Joachim Schmaus,2107,M 45,GER,00:00:00,05:20:18,04:07:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
87,Marc Trowbridge,1215,M 30,GBR,00:00:00,05:32:53,03:56:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
65,Thomas Holzapfel,1980,M 45,GER,00:00:00,05:30:39,03:44:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
37,Stephan Kerkering,2287,M 50,GER,00:00:00,05:06:25,04:12:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
38,Iain Wedge,2421,M 50,GBR,00:00:00,05:42:41,03:40:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
104,Christoph Pauls,1442,M 35,GER,00:00:00,05:15:27,04:11:23,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
87,Ludger Kölven,1705,M 40,GER,00:00:00,05:16:12,04:23:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
88,Guy Chilton,1602,M 40,GBR,00:00:00,05:46:06,03:31:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
89,Dimitri Martin,131,M 40,FRA,00:00:00,05:22:44,04:09:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
105,Mark Vogler,1522,M 35,GBR,00:00:00,05:18:37,04:14:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
106,Michael Hofmann,212,M 35,GER,00:00:00,05:41:25,04:03:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
5,Claire Powell,729,F 40,GBR,00:00:00,05:36:16,03:53:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
107,Tim Conings,1288,M 35,BEL,00:00:00,05:31:57,04:00:04,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
39,Paul Edouard Morin,150,M 50,FRA,00:00:00,05:26:10,04:17:43,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
36,Dennis Olsson,966,M 25,SWE,00:00:00,05:26:51,04:13:34,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
40,Matthias Kufa,2310,M 50,GER,00:00:00,05:06:37,04:18:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
90,Ignacio Monclus,1746,M 40,ESP,00:00:00,05:49:01,03:51:05,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
8,Jose Manuel Fernandez Ruiz,313,M 55,ESP,00:00:00,05:19:34,04:15:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
66,Frank Orthaus,2067,M 45,GER,00:00:00,05:36:13,03:56:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
108,Christian Nyhuis,1434,M 35,GER,00:00:00,05:29:39,03:56:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
2,Bernd Nedderhoff,2593,M 60,GER,00:00:00,06:00:11,03:25:49,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
91,Christian Witte,251,M 40,GER,00:00:00,04:55:11,04:34:08,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
6,Mareike Walkenhorst,666,F 30,GER,00:00:00,05:24:04,04:12:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
92,Lucian Popesco,1779,M 40,ROU,00:00:00,05:36:59,03:40:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
67,Ruben Mikkelsen,423,M 45,DEN,00:00:00,05:16:32,04:08:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
41,Oliver Schramm,2386,M 50,GER,00:00:00,05:29:58,04:04:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
42,Stefan Voltz,2413,M 50,GER,00:00:00,05:35:17,03:46:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
93,Felix Lam,1711,M 40,GER,00:00:00,05:22:23,04:14:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
68,Paul Van Den Boogaert,145,M 45,BEL,00:00:00,05:12:54,04:28:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
94,Frank Rauchfuß,1786,M 40,GER,00:00:00,05:15:52,04:29:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
43,Holger Claessen,441,M 50,GER,00:00:00,05:18:51,04:20:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
95,Boris Shabanov,1809,M 40,RUS,00:00:00,05:17:23,04:14:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
88,Lukasz Zurad,1242,M 30,POL,00:00:00,05:38:25,03:45:00,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
6,Nelleke Baldé,671,F 35,NED,00:00:00,05:39:33,03:55:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
69,Volker Greis,1964,M 45,GER,00:00:00,05:12:47,04:05:38,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
109,Mathias Kowallik,1382,M 35,GER,00:00:00,05:42:59,03:55:05,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
96,Shlomi Tubul,1837,M 40,ISR,00:00:00,05:22:42,04:05:53,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
97,Markus Vocks,1842,M 40,GER,00:00:00,05:28:09,03:55:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
110,Peter Brenner,1270,M 35,GER,00:00:00,05:44:55,03:40:47,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
44,Argo Kerner,448,M 50,EST,00:00:00,05:25:13,04:01:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
37,Thore Kuchlenz,950,M 25,GER,00:00:00,05:24:44,04:12:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
98,Danny Mulder,1751,M 40,BEL,00:00:00,05:01:22,04:39:09,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
45,Leonhard Paul,299,M 50,GER,00:00:00,05:26:51,03:56:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
111,Marc Zietz,1550,M 35,GER,00:00:00,05:50:57,03:42:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
112,Christoph Duckart,1308,M 35,GER,00:00:00,05:10:51,04:24:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
3,Fabia Maramotti,101,F 18,ITA,00:00:00,05:15:56,04:37:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
70,Pietro Paladino,143,M 45,ITA,00:00:00,06:03:21,03:26:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
71,Carsten Michalski,2043,M 45,GER,00:00:00,05:41:44,03:57:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
99,Ofir Demlin,493,M 40,ISR,00:00:00,05:18:04,04:31:23,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
113,Roberto Martín Mora,1405,M 35,ESP,00:00:00,05:42:40,03:56:57,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
89,Alexander Chatzakis,1046,M 30,NED,00:00:00,05:27:39,03:58:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
100,Gert Mannaerts,1728,M 40,BEL,00:00:00,05:27:46,04:14:38,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
46,Marek Milewski,296,M 50,GER,00:00:00,05:14:40,04:19:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
47,William Rock,2370,M 50,IRL,00:00:00,05:15:41,04:17:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
90,Michaël Van De Velde,1217,M 30,BEL,00:00:00,05:25:42,04:14:34,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
72,Alberto Guarnieri,411,M 45,ITA,00:00:00,05:38:26,03:47:50,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
91,Julius Berghof,1034,M 30,GER,00:00:00,05:00:13,04:38:23,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
48,Paul Dekker,2208,M 50,NED,00:00:00,05:37:35,03:49:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
73,Shay Shalom,2123,M 45,ISR,00:00:00,05:30:16,04:01:34,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
101,Florian Biedermann,1577,M 40,GER,00:00:00,05:15:44,04:24:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
102,Yngvi Yngvason,1859,M 40,ISL,00:00:00,05:07:26,04:30:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
38,Johannes Köberl,945,M 25,GER,00:00:00,05:36:54,03:58:57,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
92,Jan Gootjes,1086,M 30,NED,00:00:00,05:26:34,04:04:23,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
39,Jan-Hendrik Hadeler,926,M 25,GER,00:00:00,05:57:10,03:43:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
103,Chris Jones,1691,M 40,GBR,00:00:00,05:50:43,03:43:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
49,Jean-François Zimierski,2440,M 50,FRA,00:00:00,05:28:43,04:11:50,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
93,Borja Martin,1147,M 30,ESP,00:00:00,05:43:58,03:47:47,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
104,Christian Pietruska,135,M 40,GER,00:00:00,05:26:48,04:01:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
1,Judit Andrassy,606,F 25,GER,00:00:00,05:55:27,03:51:50,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
105,Christian Ten Brink,1834,M 40,GER,00:00:00,05:23:07,04:07:53,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
3,Jürgen Klindworth,2583,M 60,GER,00:00:00,05:34:41,04:11:43,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
94,Philipp Schäper,1192,M 30,GER,00:00:00,05:39:06,03:52:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
114,Robert Voß,1525,M 35,GER,00:00:00,05:20:59,04:19:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
106,Bert Courtyn,1612,M 40,BEL,00:00:00,05:20:37,04:14:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
115,Nick Heuring,1352,M 35,BEL,00:00:00,05:26:29,04:06:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
1,Minna Lahtinen,173,F 50,FIN,00:00:00,05:42:03,03:57:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
7,Maija Hovila,166,F 35,FIN,00:00:00,05:28:34,04:09:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
50,Guido Van De Velde,454,M 50,BEL,00:00:00,05:49:18,03:31:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
40,Joep Bischoff,898,M 25,NED,00:00:00,05:31:37,04:06:26,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
116,Evgenii Ivanov,124,M 35,RUS,00:00:00,05:08:52,04:38:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
117,Petro Martynov,1407,M 35,UKR,00:00:00,05:42:56,03:59:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
107,Adil Gourari,393,M 40,MAR,00:00:00,05:40:49,03:59:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
51,Steffen Lochner,2324,M 50,GER,00:00:00,05:14:23,04:27:40,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
52,Vladimir Riabushkin,152,M 50,RUS,00:00:00,05:15:01,04:23:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
108,Wolfgang Pfeiffer,1775,M 40,AUT,00:00:00,05:29:26,04:01:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
9,Jean-Pierre Cuypers,2461,M 55,BEL,00:00:00,05:13:53,04:18:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
118,Niels Van Dijk,2624,M 35,NED,00:00:00,05:22:50,04:28:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
41,Matthias Imhoff,935,M 25,GER,00:00:00,05:26:14,04:13:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
2,Cilia Jaeger,618,F 25,GER,00:00:00,05:43:57,03:51:18,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
119,Michael Schaier,1475,M 35,GER,00:00:00,05:43:01,03:55:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
109,Mark Geilenberg,1650,M 40,GER,00:00:00,05:24:10,04:23:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
120,Markus Gilleßen,1333,M 35,GER,00:00:00,05:35:11,03:56:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
53,Manfred Holthausen,2270,M 50,GER,00:00:00,05:18:00,04:25:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
54,Otto Hengstenberg,2261,M 50,GER,00:00:00,05:27:22,03:52:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
121,Tomasz Zajda,1548,M 35,POL,00:00:00,05:41:46,04:02:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
110,Andrew Ward Curran,248,M 40,AUS,00:00:00,05:14:58,04:26:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
55,Axel Ruell,303,M 50,GER,00:00:00,05:12:24,04:38:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
111,Scott Cresswell,231,M 40,NZL,00:00:00,05:27:03,04:31:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
42,Daan Blekemolen,900,M 25,NED,00:00:00,05:25:18,04:20:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
56,Heinrich Foerster,2226,M 50,GER,00:00:00,05:38:02,03:53:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
74,Kilian Spitzner,325,M 45,GER,00:00:00,05:33:34,04:06:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
95,Frederik Vandoninck,1221,M 30,BEL,00:00:00,05:21:45,04:20:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
122,Bjørn Roger Andersen,1249,M 35,NOR,00:00:00,05:20:39,04:15:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
43,Matthias Thoma,999,M 25,GER,00:00:00,05:47:59,04:06:05,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
123,Tino Müller,1427,M 35,GER,00:00:00,05:34:37,04:00:01,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
112,Rupert May,1737,M 40,GBR,00:00:00,05:24:51,04:05:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
113,Matthias Weilhammer,1851,M 40,GER,00:00:00,05:29:59,04:15:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
57,Conrad Ashby,2171,M 50,GBR,00:00:00,05:42:48,03:55:47,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
124,Cornelius Lauter,1395,M 35,GER,00:00:00,05:21:49,04:20:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
6,Janine Mangelsdorf,105,F 40,GER,00:00:00,05:25:39,04:18:49,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
125,Bart Sijm,1493,M 35,NED,00:00:00,05:39:57,03:58:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
10,Mario Hill,2487,M 55,GER,00:00:00,05:25:59,04:19:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
11,Andreas Martin,2511,M 55,GER,00:00:00,05:23:22,04:22:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
7,Marit Lorenzen,164,F 30,GER,00:00:00,05:47:57,03:48:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
8,Joanna Markucka,687,F 35,POL,00:00:00,05:49:04,03:55:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
126,Christian Wendler,1533,M 35,GER,00:00:00,05:48:18,03:41:38,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
96,Sergei Klimov,1120,M 30,RUS,00:00:00,05:19:25,04:31:23,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
8,Kirsten Van De Ruit,665,F 30,NED,00:00:00,05:47:44,03:59:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
4,Peer Gschwandtner,2572,M 60,GER,00:00:00,05:34:45,04:14:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
7,Sophie Derouaux,711,F 40,BEL,00:00:00,05:59:04,03:45:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
75,Sharon Harary,506,M 45,ISR,00:00:00,05:36:16,04:10:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
44,Knut Vyvey,1012,M 25,BEL,00:00:00,05:30:00,04:19:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
97,Jonas Diederich,1060,M 30,GER,00:00:00,05:24:48,04:20:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
127,Tim Debrabandere,1296,M 35,BEL,00:00:00,05:35:47,04:00:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
98,Karlos El-Khatib,1067,M 30,GER,00:00:00,05:44:39,03:58:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
9,Kathrin Möllenhoff,660,F 30,GER,00:00:00,05:55:05,03:51:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
