Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
171,Brian Donohue,1902,M 45-49,USA,05:26:25,05:09:53,10:45:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
18,Naveen Rehman,308,F 25-29,GBR,05:15:31,05:17:50,10:45:50,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
34,Bernard Ryan,2451,M 55-59,USA,05:38:02,04:57:52,10:45:53,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
93,Nhat Nguyen,2288,M 50-54,USA,05:19:09,05:18:43,10:45:53,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
39,Karma Harris,316,F 35-39,USA,05:22:29,05:15:08,10:45:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
34,Jenny Mungas,760,F 40-44,USA,05:44:03,04:49:26,10:46:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
172,Scott Mclallen,265,M 45-49,USA,05:35:14,05:04:47,10:46:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
35,Erin Houlihan,733,F 40-44,USA,05:25:28,05:04:56,10:46:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
173,Brian Keith,1968,M 45-49,USA,05:21:17,05:13:56,10:46:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
35,Eric Randall,434,M 55-59,USA,05:43:14,04:52:40,10:46:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
174,Cory Slinger,2081,M 45-49,CAN,05:28:28,05:02:48,10:46:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
24,Wendie Bishop,817,F 45-49,USA,05:38:53,04:54:43,10:46:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
94,Jonathan Haley,417,M 50-54,USA,05:08:42,05:31:09,10:47:03,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
36,Laroy Martin,2418,M 55-59,USA,05:05:58,05:27:48,10:47:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
145,Mike Mangino,1488,M 35-39,USA,06:01:17,04:39:08,10:47:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
26,Kathryn Haavik,550,F 30-34,USA,05:29:06,05:10:05,10:47:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
79,Greg Myers,1312,M 30-34,USA,05:36:43,04:52:30,10:47:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
80,Dirk Bass,1239,M 30-34,USA,05:01:50,05:35:10,10:48:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
67,Robert Lewis,1171,M 25-29,USA,06:45:38,03:51:09,10:48:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
95,Timothy Furiate,2691,M 50-54,USA,05:03:25,05:31:53,10:48:32,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
68,Eric Lierz,1173,M 25-29,USA,05:35:31,04:56:03,10:48:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
138,William Nabach,1727,M 40-44,USA,04:59:50,05:42:02,10:48:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
96,James Eberlin,2184,M 50-54,USA,05:15:50,05:24:32,10:48:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
69,Jose Maldonado,1176,M 25-29,USA,05:39:40,05:02:09,10:48:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
27,Lindsay Barwegen,530,F 30-34,USA,06:04:46,04:31:38,10:49:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
81,John Petzold,1326,M 30-34,USA,05:57:35,04:32:24,10:49:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
175,Karl Himmelmann,1947,M 45-49,USA,05:26:53,05:09:07,10:49:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
70,Shayne Lewis,1172,M 25-29,USA,05:54:14,04:47:00,10:49:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
25,Mary Caruso,823,F 45-49,USA,05:50:37,04:50:05,10:49:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
37,Bill Darnell,2376,M 55-59,USA,05:16:24,05:14:38,10:50:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
82,Matthew Phillips,1327,M 30-34,USA,05:56:08,04:43:10,10:50:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
26,Marlene Deem,833,F 45-49,USA,05:17:20,05:20:34,10:50:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
40,Christine Rivera,320,F 35-39,USA,05:54:40,04:50:05,10:50:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
36,Megan Gardam,722,F 40-44,USA,05:14:27,05:24:58,10:50:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
83,Nareg Sagherian,1339,M 30-34,USA,06:28:55,04:04:10,10:50:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
176,Todd Houghton,1953,M 45-49,USA,05:36:54,05:00:46,10:50:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
37,Estela Ortiz,174,F 40-44,COL,05:51:17,04:41:59,10:50:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
146,Chris Thompson,219,M 35-39,USA,04:50:25,05:50:14,10:50:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
97,Juan Rivelo,2303,M 50-54,USA,05:33:46,05:08:02,10:51:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
177,Richard Facteau,1914,M 45-49,USA,05:12:56,05:28:03,10:51:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
38,Stacey Grady,724,F 40-44,USA,06:23:31,04:15:08,10:51:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
38,John Yusko,2686,M 55-59,USA,04:57:05,05:43:02,10:51:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
139,Christopher Douglass,1637,M 40-44,USA,05:27:50,05:09:21,10:51:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
71,Colby Gallup,1144,M 25-29,USA,05:26:03,05:11:29,10:51:47,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
178,Matthew Cusano,1885,M 45-49,USA,05:20:08,05:15:39,10:51:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
72,Kevin Kelly,1162,M 25-29,USA,05:53:48,04:47:45,10:51:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
19,Rachel Myers,513,F 25-29,USA,05:39:38,05:03:18,10:52:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
147,Keith Hollender,1458,M 35-39,USA,05:30:27,05:11:43,10:52:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
179,Brent Shelton,2076,M 45-49,USA,05:53:22,04:46:08,10:52:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
180,Jeffrey Richman,2054,M 45-49,USA,05:56:41,04:41:55,10:52:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
41,Dana Connelly,613,F 35-39,USA,05:32:21,05:13:30,10:52:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
18,Joan Valentine,79,F 50-54,USA,05:06:00,05:34:40,10:52:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
98,Sean Linehan,2251,M 50-54,USA,05:36:01,05:02:49,10:52:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
148,Thomas Rossetti,1543,M 35-39,GBR,05:31:07,05:06:53,10:52:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
149,Rafael Estevez,1430,M 35-39,USA,05:16:10,05:23:16,10:52:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
39,Carol Aron,167,F 40-44,USA,05:44:16,05:00:51,10:53:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Emily Herman,633,F 35-39,USA,05:22:01,05:18:38,10:53:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
27,Michele Cellai,826,F 45-49,USA,05:44:36,04:59:25,10:53:50,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
140,James Orlet,1737,M 40-44,USA,05:23:09,05:20:49,10:53:53,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Lisa Broadfield,314,F 35-39,USA,05:16:40,05:29:31,10:53:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
150,Charles De Vilmorin,1413,M 35-39,FRA,05:48:42,04:48:09,10:54:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
84,Logan Riggs,1335,M 30-34,USA,05:46:53,04:52:43,10:54:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
99,Michael Scanlon,2309,M 50-54,USA,05:50:54,04:53:28,10:54:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
151,Eliot Hodges,1456,M 35-39,USA,05:39:33,05:03:29,10:54:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
152,Kevin Gray,1444,M 35-39,USA,05:32:57,05:11:39,10:54:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
100,Tim Rice,2302,M 50-54,USA,05:49:48,04:52:08,10:54:53,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
153,Zeky Sabagh,1544,M 35-39,COL,05:20:22,05:24:39,10:54:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
154,Fred Francis Perono,1523,M 35-39,PHL,05:27:35,05:10:10,10:55:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
85,Justin Laliberte,1299,M 30-34,USA,05:39:36,05:05:49,10:55:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
40,Lynn Henderson,323,F 40-44,USA,05:49:03,04:57:25,10:55:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
41,Kristen Kastrinos,27,F 40-44,USA,05:57:17,04:48:17,10:55:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
181,Ross Graham,1933,M 45-49,USA,05:27:40,05:19:42,10:55:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
101,Christopher Ferrone,416,M 50-54,USA,05:50:54,04:51:42,10:56:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
102,Stephen Cust,2168,M 50-54,USA,05:38:00,05:07:58,10:56:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
73,David Patzer,1194,M 25-29,USA,05:50:22,05:01:31,10:56:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
155,Don Hatch,1449,M 35-39,USA,05:31:57,05:09:47,10:56:17,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
182,Matthew Kraynak,1978,M 45-49,USA,05:42:06,05:00:32,10:56:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Tara Ding,181,F 55-59,USA,06:05:09,04:39:14,10:56:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
183,Stephen Barrett,1839,M 45-49,USA,05:27:38,05:19:08,10:57:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
156,Paul Coar,1402,M 35-39,USA,05:02:33,05:42:21,10:57:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
9,Cynthia Scott,1039,F 55-59,CAN,05:23:07,05:21:09,10:57:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
20,Simone Hernandez,503,F 25-29,USA,05:06:06,05:37:37,10:57:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
184,Chris Fiacco,396,M 45-49,USA,05:32:40,05:12:42,10:57:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
21,Bethany Owens,516,F 25-29,USA,05:38:52,05:05:43,10:57:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,Kathy Crawford,177,F 45-49,USA,05:56:23,04:47:11,10:57:27,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
157,Eduardo Arispe,458,M 35-39,USA,05:20:21,05:28:05,10:57:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
74,Steve Bruno,114,M 25-29,USA,05:37:48,05:12:45,10:57:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
158,Ruben Antonio Esqueda Arellano,1429,M 35-39,MEX,05:25:18,05:22:29,10:57:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
141,Derek Conklin,2649,M 40-44,USA,05:35:19,05:13:09,10:57:48,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
185,Dan Degener,257,M 45-49,USA,05:15:11,05:31:24,10:57:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
19,William Metz,1102,M 18-24,USA,06:22:47,04:22:30,10:57:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
86,Derek Swartz,1352,M 30-34,USA,05:42:49,05:02:37,10:57:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
87,Nicholas Gaba,1274,M 30-34,USA,05:53:05,04:52:23,10:57:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
39,Sam Maccherola,2414,M 55-59,USA,05:12:10,05:35:07,10:58:01,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
159,James Gose,1441,M 35-39,USA,05:23:36,05:14:40,10:58:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
142,David Mitrou,1723,M 40-44,USA,05:35:57,05:10:20,10:58:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
143,Sean Steinmetz,1789,M 40-44,USA,05:40:14,05:10:45,10:58:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
103,Rupert Daniel,2169,M 50-54,USA,05:25:53,05:23:05,10:58:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
160,Eric Rogers,1538,M 35-39,USA,05:34:44,05:13:21,10:58:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
186,Luc Deschenes,1894,M 45-49,CAN,05:25:32,05:16:35,10:58:50,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,Jodi Neuhauser,572,F 30-34,USA,05:48:48,04:57:39,10:59:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
75,Jeffrey Restrepo,1198,M 25-29,USA,05:41:03,05:03:15,10:59:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
29,Katherine Adler,527,F 30-34,USA,05:43:55,04:58:42,10:59:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
44,Briana Nannen,649,F 35-39,USA,06:01:24,04:45:05,10:59:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
187,Steve Dodge,1901,M 45-49,USA,05:50:46,04:56:53,10:59:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
188,Craig Montgomery,2018,M 45-49,USA,05:36:26,05:11:37,10:59:53,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
76,Ben Ryan,1201,M 25-29,USA,06:04:56,04:44:27,10:59:56,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
45,Tracy Garza,625,F 35-39,USA,05:42:26,04:57:00,11:00:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
17,Peter Eckman,2485,M 60-64,USA,05:10:52,05:36:00,11:00:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Colleen Ronkowski,775,F 40-44,USA,05:40:28,05:04:10,11:00:06,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
104,Greg Lane,2244,M 50-54,USA,05:48:49,04:57:35,11:00:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
189,Herbert Schmidmeier,2068,M 45-49,BRA,05:14:37,05:36:44,11:00:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
77,Nicholas Frazier,1143,M 25-29,USA,05:58:43,04:48:02,11:00:32,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
190,Kurt Littlefield,1990,M 45-49,USA,05:44:11,05:01:56,11:00:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
29,kim hettwer,856,F 45-49,USA,05:56:08,04:53:39,11:00:47,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
144,William Rand,1755,M 40-44,USA,05:53:15,04:59:02,11:00:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
46,Karen Jensen,636,F 35-39,USA,06:04:14,04:44:03,11:01:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
30,Amy Chrest,536,F 30-34,USA,05:25:18,05:29:04,11:01:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
22,Amy Rundio,519,F 25-29,USA,05:49:47,04:59:41,11:01:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
191,Gabriel Kreiman,1979,M 45-49,USA,05:36:49,05:13:31,11:01:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
88,Jon Dupont,1266,M 30-34,USA,06:30:24,04:22:05,11:02:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
105,Price Marr,422,M 50-54,USA,05:17:28,05:34:19,11:02:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Rebecca Hirselj,730,F 40-44,USA,05:21:03,05:26:39,11:02:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
44,Suzanne Angelaccio,688,F 40-44,USA,05:32:15,05:16:04,11:02:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
192,Ian Rusk,2061,M 45-49,UZB,05:23:22,05:31:09,11:02:27,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
161,Ricardo Morales Velez,1504,M 35-39,PRI,05:47:13,05:04:05,11:02:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
193,William Blankenship,1851,M 45-49,USA,05:36:32,05:11:23,11:02:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
145,Theo Van Dinter,1805,M 40-44,USA,05:26:31,05:23:14,11:02:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
31,Jessica Shimko,588,F 30-34,USA,06:02:02,04:51:06,11:02:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
106,Eric Carver,2156,M 50-54,USA,05:38:15,05:14:37,11:02:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
40,Chris Lahiff,2411,M 55-59,USA,05:38:23,05:08:29,11:03:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
162,Eric Olsavsky,1516,M 35-39,USA,05:47:39,05:07:50,11:03:06,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
107,Brett Greenhalgh,2206,M 50-54,USA,05:18:26,05:31:52,11:03:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
108,Glenn Archer,2673,M 50-54,USA,05:11:34,05:40:27,11:03:17,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
109,Adam Smith,2323,M 50-54,USA,04:47:29,06:04:40,11:03:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
78,Bryan Stuckey,1211,M 25-29,USA,05:34:12,05:21:33,11:03:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
19,Suzanne Erickson,340,F 50-54,USA,05:29:12,05:22:46,11:03:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
18,Kenny Teague,2519,M 60-64,USA,05:20:58,05:32:59,11:03:48,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
146,Luciano Braverman,1604,M 40-44,ARG,05:32:08,05:19:06,11:03:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
194,Christopher Kolb,1976,M 45-49,USA,05:51:02,05:00:02,11:03:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
20,Brian Campbell,1083,M 18-24,USA,05:19:22,05:35:13,11:04:03,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
1,Lynn Mattucci,344,F 60-64,USA,05:28:55,05:23:49,11:04:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
89,Keola Dietz,1262,M 30-34,USA,05:56:04,05:02:50,11:04:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
47,Erica Misorek,647,F 35-39,USA,05:25:21,05:25:15,11:04:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
195,Brian Donovan,1903,M 45-49,USA,05:40:24,05:07:09,11:04:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Shira Catlin,473,F 18-24,USA,06:05:01,04:49:23,11:04:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
163,Chad Towne,1566,M 35-39,USA,05:12:23,05:45:59,11:04:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
164,Jason Oraker,1517,M 35-39,USA,05:01:54,05:46:48,11:04:50,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
90,Mark Allen,1232,M 30-34,USA,05:14:36,05:39:26,11:04:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
23,Allison Tucker-Davis,523,F 25-29,USA,06:32:44,04:22:45,11:05:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
196,Tim Tobin,2099,M 45-49,USA,04:59:38,05:48:41,11:05:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
91,Kevin Johnson,1290,M 30-34,USA,05:16:09,05:39:30,11:05:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
197,Richard Noyes,2027,M 45-49,USA,05:43:50,05:11:34,11:05:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
21,Pouya Khazaei,1095,M 18-24,USA,05:24:13,05:02:34,11:05:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
147,Quang Le,1701,M 40-44,USA,05:51:39,05:04:28,11:06:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
20,Beth Kalapos,949,F 50-54,USA,05:30:56,05:21:01,11:06:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Aubrey Bryce,2529,M 65-69,CAN,04:57:08,05:55:26,11:06:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
21,Lee Sebek,976,F 50-54,USA,05:57:08,05:01:41,11:06:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
198,Thomas Longino,1991,M 45-49,USA,05:01:29,05:56:02,11:06:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
199,Robert Horsley,1952,M 45-49,USA,04:46:34,06:10:29,11:06:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
79,Max Jordon,1160,M 25-29,USA,05:44:29,05:11:48,11:06:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
200,Patrick Manley,1998,M 45-49,USA,05:14:55,05:44:17,11:06:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
22,Nina Mandel,959,F 50-54,USA,05:47:48,05:03:15,11:06:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
41,Eric Knight,2408,M 55-59,USA,04:47:49,06:06:06,11:06:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
23,Kate Sitler,978,F 50-54,USA,05:29:09,05:23:23,11:07:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
110,Rafael Pulido,2296,M 50-54,MEX,05:41:25,05:16:17,11:07:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
165,Gregory Szilier,1560,M 35-39,USA,05:39:11,05:14:15,11:07:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
48,Kellie Capritta,610,F 35-39,USA,05:49:02,05:01:05,11:07:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
166,Ernesto Canseco Salinas,1397,M 35-39,MEX,06:14:22,04:32:18,11:07:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
167,Mike Huggins,1463,M 35-39,USA,05:50:12,05:08:15,11:08:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
201,Howard Haber,1937,M 45-49,USA,05:38:39,05:18:40,11:08:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
92,Steven Tan,1354,M 30-34,USA,05:29:41,05:26:52,11:08:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
10,Leslie Logan,1025,F 55-59,USA,05:41:21,05:15:43,11:08:48,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
202,Steve Rosser,2059,M 45-49,USA,05:49:09,05:11:51,11:09:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
148,Bill Haldeman,1674,M 40-44,USA,05:43:45,05:13:19,11:09:06,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
30,Marci Cannon,820,F 45-49,USA,05:38:10,05:21:27,11:09:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
149,Mike Souto,1784,M 40-44,USA,05:29:17,05:23:08,11:09:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
49,Natalie Kronick,639,F 35-39,USA,05:40:59,05:22:21,11:09:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
80,William Sullivan,1212,M 25-29,USA,06:08:57,04:50:52,11:09:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Phil Mcgee,293,M 55-59,USA,05:15:52,05:42:11,11:09:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
168,Joshua Cole,1403,M 35-39,USA,05:20:33,05:42:41,11:09:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
93,Mark Steigerwald,1349,M 30-34,USA,05:37:01,05:18:00,11:09:48,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
203,Robert Jenkins,1961,M 45-49,USA,05:56:42,05:02:02,11:09:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
24,Clare Mckenna,511,F 25-29,USA,05:54:37,05:05:19,11:10:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
111,Dow Walker,2344,M 50-54,USA,05:49:26,05:02:16,11:10:03,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
94,Paul Weir,1360,M 30-34,USA,05:31:37,05:24:29,11:10:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
31,Heidi Miller,334,F 45-49,USA,05:40:04,05:23:08,11:10:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
32,Anissa Buckley,819,F 45-49,USA,05:27:10,05:27:20,11:10:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
33,Lisa Nekoroski,880,F 45-49,USA,06:09:11,04:50:01,11:10:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
169,Ken Blackburn,1390,M 35-39,USA,05:23:39,05:32:02,11:10:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
170,Joshua Lemasters,1480,M 35-39,USA,06:08:49,04:50:44,11:10:27,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
204,Brown Jason,1960,M 45-49,USA,05:25:54,05:33:11,11:10:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Chris Kenney,2405,M 55-59,USA,05:31:18,05:31:49,11:10:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
