Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
81,Janet Witkowski,1566,F50-54,USA,03:22:45,02:43:19,06:11:40,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
82,Karen McGowan,1541,F50-54,USA,03:23:56,02:41:58,06:11:48,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
19,Avis Stettinius,1627,F60-64,USA,03:30:20,02:36:15,06:11:56,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
175,John Bannon,2505,M50-54,USA,03:28:05,02:36:34,06:11:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
-,Team Team Hickman,4053,RELAY,USA,03:30:33,02:38:01,06:11:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
168,AJ Kinsella,2057,M35-39,USA,03:09:39,02:57:08,06:12:05,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
198,John Dzialoski,101,M45-49,USA,03:08:19,02:56:44,06:12:06,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
157,Benjamin Porter,1930,M30-34,USA,03:40:26,02:24:30,06:12:08,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
105,Jenny Bozman,722,F45-49,USA,03:07:52,02:58:09,06:12:17,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
114,Christina Barker,1283,F40-44,TCA,03:09:19,02:56:47,06:12:17,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
176,Walter Gilligan,2552,M50-54,USA,03:22:20,02:40:13,06:12:32,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
76,Yasmin Alter,1186,F35-39,USA,03:31:22,02:33:49,06:12:33,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
199,Carl Duckett,2370,M45-49,USA,03:00:38,03:01:03,06:12:48,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
200,John Cox,2355,M45-49,USA,03:11:21,02:50:22,06:13:03,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
158,Harold Sprague,1950,M30-34,USA,03:47:07,02:20:42,06:13:05,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
102,James Leroux,2727,M55-59,USA,03:55:47,02:10:44,06:13:25,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
61,Madeline Norton,1094,F25-29,USA,03:19:05,02:46:10,06:13:36,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
177,Oscar Duran,2536,M50-54,USA,02:38:24,03:30:12,06:13:38,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
63,Florian Dr. Betzler,2786,M60-64,DEU,03:13:59,02:46:24,06:13:39,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
62,Christine Valente,1111,F25-29,USA,03:30:05,02:40:00,06:13:40,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Manlio Mondo,2840,M70-74,USA,03:23:23,02:42:02,06:13:41,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
106,Sue Murphy,1452,F45-49,USA,03:14:34,02:54:18,06:13:57,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
201,Nick Savich,2456,M45-49,USA,03:23:14,02:42:59,06:14:00,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
66,Carey Humes,111,F30-34,USA,03:43:28,02:22:14,06:14:05,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
16,Kenny Hart,2829,M65-69,USA,03:02:33,03:00:52,06:14:16,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
20,Renee Harvey,1615,F60-64,USA,03:15:13,02:53:27,06:14:16,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
64,Louis Fiechtner,2788,M60-64,USA,03:29:24,02:33:57,06:14:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
107,Jodee Spring,1474,F45-49,USA,03:18:23,02:48:38,06:15:03,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
65,Alan Hirsch,2794,M60-64,USA,03:22:58,02:42:54,06:15:27,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
115,Tricia Howarth,1319,F40-44,USA,03:18:20,02:47:41,06:15:36,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
43,Nora Judd,937,F55-59,USA,03:26:55,02:40:57,06:15:42,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
202,Robert Litz,2418,M45-49,USA,03:27:29,02:40:57,06:15:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
203,Jonathan Lenzner,2415,M45-49,USA,03:26:41,02:39:24,06:16:12,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
159,Maxwell Markusen,1903,M30-34,USA,03:16:14,02:52:45,06:16:13,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
44,Hilary Butera,606,F55-59,USA,03:16:41,02:49:28,06:16:23,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
