Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
1,Andrew Starykowicz,1,MPRO,USA,01:58:10,01:21:39,03:21:40,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,TJ Tollakson,4,MPRO,USA,02:01:37,01:18:09,03:21:51,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Joe Gambles,2,MPRO,AUS,02:05:05,01:15:27,03:22:28,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,Matt Hanson,8,MPRO,USA,02:05:51,01:15:35,03:23:21,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Stephen Kilshaw,36,MPRO,CAN,02:05:37,01:17:02,03:24:34,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Lukas Kramer,37,MPRO,DEU,02:05:56,01:17:39,03:25:30,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Timothy Winslow,11,MPRO,USA,02:05:51,01:20:50,03:29:40,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Tim Rea,41,MPRO,AUS,02:05:59,01:23:46,03:31:43,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Rodrigo Acevedo Van Arcken,15,MPRO,COL,02:12:36,01:17:06,03:31:48,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Steven Zawaski,12,MPRO,USA,02:09:44,01:24:05,03:35:42,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,Sean Daugherty,25,MPRO,USA,02:11:53,01:22:03,03:36:12,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Guillaume Doree,27,MPRO,FRA,02:12:39,01:22:04,03:36:40,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
13,Sean Harrington,33,MPRO,USA,02:13:52,01:21:16,03:37:05,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Ted Treise,164,M25-29,USA,02:13:39,01:21:41,03:37:33,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
14,Elliot Bach,16,MPRO,USA,02:10:37,01:25:30,03:37:59,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Reid Foster,414,M30-34,USA,02:09:23,01:27:46,03:39:51,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
15,Antoine Francoeur,29,MPRO,CAN,02:14:10,01:24:06,03:40:00,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
16,Corbin Hudacek,34,MPRO,USA,02:09:35,01:28:55,03:40:36,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
17,James Cook,23,MPRO,CAN,02:12:03,01:27:11,03:40:58,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
18,Tyson Wieland,14,MPRO,USA,02:15:57,01:23:25,03:41:08,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Davis Frease,161,M25-29,USA,02:11:03,01:28:10,03:41:09,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Mark Saroni,163,M25-29,USA,02:16:14,01:23:26,03:41:35,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Benjamin Fuqua,233,M30-34,USA,02:12:19,01:26:59,03:41:42,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Aaron Birch,415,M30-34,USA,02:18:44,01:23:01,03:43:53,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
19,Dylan Gillespie,31,MPRO,USA,02:14:38,01:28:24,03:44:52,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Haley Chura,53,FPRO,USA,02:20:08,01:23:16,03:45:47,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,James O'Sullivan,147,M30-34,GBR,02:17:10,01:27:10,03:46:36,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Travis Vance,237,M30-34,USA,02:19:00,01:25:43,03:46:54,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Thomas Woods,999,M45-49,USA,02:19:05,01:26:27,03:47:55,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Ben Monguis,2930,M30-34,USA,02:14:25,01:31:36,03:48:17,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,Rasmus Frandsen,2655,M25-29,DNK,02:11:44,01:35:52,03:49:43,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Alicia Kaye,56,FPRO,USA,02:18:58,01:29:12,03:50:11,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Royce Waltrip,275,M25-29,USA,02:17:52,01:30:15,03:50:56,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Justin Mendoza,274,M25-29,USA,02:19:06,01:29:43,03:51:25,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Chelsea Sodaro,81,FPRO,USA,02:25:32,01:26:06,03:53:25,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Greg Dundas,272,M25-29,USA,02:20:12,01:31:05,03:53:32,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Sean Lewis,2585,M50-54,USA,02:16:35,01:34:16,03:53:32,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,Cecilia Davis-Hayes,68,FPRO,USA,02:18:43,01:34:22,03:55:11,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Benjamin Riordon,133,M45-49,USA,02:16:36,01:36:08,03:55:14,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
20,Paul Matthews,6,MPRO,AUS,02:22:57,01:29:59,03:55:25,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
21,Beau Garufi,30,MPRO,USA,02:14:08,01:38:26,03:55:25,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Carly Johann,73,FPRO,USA,02:19:19,01:34:31,03:55:57,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Danielle Dingman,69,FPRO,USA,02:20:09,01:33:52,03:55:59,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
22,Johnathan Lejeune,38,MPRO,USA,02:11:11,01:41:12,03:56:20,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Michael Verhagen,2918,M35-39,USA,02:15:01,01:39:08,03:56:34,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Jackson Dovey,146,M30-34,USA,02:17:25,01:37:01,03:56:53,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Eric Moser,2696,M25-29,USA,02:15:27,01:39:33,03:57:12,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Daniel Duryea,957,M30-34,USA,02:19:30,01:35:24,03:57:19,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Garry Whyte,317,M45-49,GBR,02:17:19,01:38:09,03:58:11,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Stephen Moore,2117,M30-34,USA,02:22:31,01:32:58,03:58:28,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Kyra Wiens,82,FPRO,USA,02:23:47,01:32:36,03:58:39,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Sergio Ramirez,144,M40-44,SLV,02:20:45,01:35:25,03:58:52,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Lisa Becharas,64,FPRO,USA,02:20:07,01:37:01,03:59:11,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Thomas Scappaticci,478,M30-34,USA,02:21:03,01:35:47,03:59:16,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Brandon Wells,259,M35-39,USA,02:20:37,01:36:23,03:59:36,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Natasha Van Der Merwe,59,FPRO,USA,02:21:54,01:35:41,03:59:50,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Anson Markwell,215,M40-44,USA,02:26:17,01:32:07,04:00:37,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Garreth Speer,258,M35-39,USA,02:19:26,01:39:07,04:01:10,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Lauren Brandon,55,FPRO,USA,02:19:10,01:40:12,04:01:32,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Dan Foehner,156,M50-54,USA,02:21:07,01:38:36,04:02:06,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,David Hildenbrand,2072,M30-34,USA,02:29:56,01:30:00,04:02:08,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,David Depinet,186,M55-59,USA,02:24:17,01:35:23,04:02:13,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,Cort Prois,620,M45-49,USA,02:23:04,01:37:04,04:02:46,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Jason Redenius,145,M40-44,USA,02:24:02,01:36:11,04:02:51,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Keith Simmons,268,M50-54,USA,02:22:39,01:37:30,04:03:05,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,Ryan Richardson,217,M40-44,USA,02:19:27,01:40:39,04:03:18,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,Kinsey Laine,74,FPRO,USA,02:23:46,01:37:18,04:03:26,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Holly Benner,65,FPRO,USA,02:22:41,01:38:16,04:03:29,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,Michael Oyler,255,M35-39,USA,02:22:06,01:39:05,04:03:53,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
13,Maddy Pesch,78,FPRO,USA,02:23:43,01:38:14,04:04:15,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Tony Forinash,153,M35-39,USA,02:25:26,01:35:47,04:04:43,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
14,Amanda Wendorff,60,FPRO,USA,02:21:05,01:41:25,04:05:04,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
4,Daniel Willson,269,M50-54,USA,02:22:29,01:39:27,04:05:24,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Austin Pruneda,2477,M35-39,USA,02:24:41,01:39:15,04:06:10,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Madison Flowers,699,M40-44,USA,02:23:45,01:40:11,04:06:15,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Kate Braybrook,513,F35-39,AUS,02:25:27,01:39:07,04:06:55,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Kyle McKinnon,2449,M35-39,USA,02:24:35,01:38:43,04:07:24,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Shawn Bonsell,155,M50-54,USA,02:22:59,01:42:23,04:07:56,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Jeff Fairbanks,1033,M40-44,USA,02:23:30,01:42:04,04:08:02,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Kory McCarthy,2911,M30-34,USA,02:25:21,01:40:26,04:08:11,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
13,Daniel Meager,234,M30-34,USA,02:22:28,01:43:33,04:08:41,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
15,Ginger Howell,72,FPRO,USA,02:28:24,01:38:40,04:09:20,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Keith Kotar,162,M25-29,USA,02:38:34,01:27:30,04:09:25,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
14,Joe Chevalier,1135,M30-34,USA,02:23:01,01:43:44,04:09:50,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Haley Koop,149,F30-34,USA,02:24:31,01:42:50,04:09:58,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Brian Kiscoe,212,M40-44,USA,02:23:06,01:43:40,04:10:35,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Bob Richter,266,M50-54,USA,02:29:33,01:37:35,04:11:15,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Clayton Bell,376,M35-39,USA,02:25:13,01:43:06,04:11:16,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Ewan Evans,381,M35-39,NOR,02:33:08,01:35:56,04:11:23,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
16,Rachel Olson,77,FPRO,USA,02:32:11,01:37:14,04:11:34,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Caitlin Standifer,2889,F25-29,USA,02:28:54,01:40:35,04:11:44,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Leighton Overson,2468,M35-39,USA,02:19:10,01:50:11,04:11:48,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
5,Daryl Smith,505,M45-49,USA,02:26:03,01:43:00,04:11:49,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Brian Mason,990,M40-44,USA,02:28:12,01:40:51,04:12:11,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,Luis Miguel Bustamante Carrillo,378,M35-39,VEN,02:23:53,01:44:35,04:12:25,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Marc Laroche,157,M50-54,CAN,02:19:38,01:49:06,04:12:32,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Bernardo De Alba,271,M25-29,MEX,02:22:54,01:47:04,04:12:34,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
15,Jerett Gordon,907,M30-34,USA,02:27:51,01:41:57,04:13:01,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Kaleb Franklin,2401,M35-39,USA,02:21:34,01:47:46,04:13:03,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Ty Mechling,2757,M18-24,USA,02:21:55,01:48:51,04:13:15,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Rebecca Marrou,2226,F30-34,USA,02:29:38,01:41:11,04:13:24,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,Leonardo Penuela,403,M25-29,VEN,02:23:54,01:45:21,04:13:47,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
13,Sean Moritz,735,M35-39,USA,02:24:52,01:46:49,04:14:46,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
14,Khurram Khan,1139,M35-39,PAK,02:28:44,01:43:12,04:14:49,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
6,Hugo Llorens,178,M45-49,USA,02:23:00,01:49:18,04:15:08,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
15,Daniel Taylor,388,M35-39,GBR,02:32:39,01:39:12,04:15:17,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Cooper Fulton,2658,M25-29,USA,02:32:17,01:40:26,04:15:20,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Simon Toozoff,1790,M40-44,AUS,02:25:30,01:47:32,04:15:23,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
13,Brent Rauch,2708,M25-29,USA,02:30:10,01:42:30,04:15:30,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Arran Keith,1130,M40-44,GBR,02:24:47,01:47:48,04:15:48,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,Michael Benson,201,M40-44,USA,02:24:14,01:48:31,04:15:54,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Eduardo Fernandez,1684,M40-44,ESP,02:30:05,01:42:41,04:15:54,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Tyrone (ted) Dunson,1107,M50-54,USA,02:27:11,01:44:22,04:16:03,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Dana Lyons,654,M60-64,USA,02:31:39,01:41:31,04:16:08,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
17,Liz Baugher,63,FPRO,USA,02:36:41,01:37:09,04:16:14,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
7,Fernando Lopez,131,M45-49,URY,02:27:18,01:46:07,04:16:47,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
16,Brett Blazer,797,M30-34,USA,02:44:28,01:29:07,04:16:59,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Garrett Brown,136,M55-59,USA,02:23:39,01:47:44,04:17:04,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
14,Alex Cochran,1045,M25-29,USA,02:22:02,01:52:52,04:17:53,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
16,Stephen Levall,2915,M35-39,USA,02:20:56,01:53:31,04:17:56,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
18,Sierra Snyder,80,FPRO,USA,02:33:07,01:42:02,04:18:02,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
17,Gage Bonestroo,2019,M30-34,USA,02:20:42,01:54:43,04:18:04,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
13,Matt Plunkett,1758,M40-44,USA,02:28:54,01:46:08,04:18:09,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
18,Michael Neugebauer,361,M30-34,USA,02:23:06,01:51:55,04:18:23,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
15,Christopher Borke,270,M25-29,USA,02:22:16,01:53:25,04:18:41,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
19,Jordan White,963,M30-34,USA,02:36:54,01:39:31,04:18:42,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
14,Fred Gomez,142,M40-44,USA,02:29:53,01:46:03,04:19:05,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
16,Nikolas Werre,2735,M25-29,USA,02:29:05,01:44:47,04:19:10,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
17,Brian Taylor,2503,M35-39,USA,02:29:05,01:47:09,04:19:44,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Christina Edwards,130,F35-39,USA,02:31:26,01:45:42,04:20:05,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
23,Daniel Brown,21,MPRO,AUS,02:27:56,01:49:52,04:20:16,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
18,Anthony Eastman,2393,M35-39,USA,02:33:06,01:42:37,04:20:25,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
20,Marshall Jordan,2082,M30-34,USA,02:28:05,01:48:26,04:20:34,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
15,Brian Mooney,90,M40-44,,02:26:44,01:51:08,04:20:49,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
19,Nate Demercurio,379,M35-39,USA,02:37:37,01:39:34,04:20:51,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
16,Carlos Velez,345,M40-44,USA,02:31:39,01:45:06,04:21:10,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
21,Bud Winn,148,M30-34,USA,02:35:45,01:42:38,04:21:13,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Jeff Lipschultz,263,M50-54,USA,02:31:34,01:46:41,04:21:16,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
22,Sean Lang,1069,M30-34,USA,02:30:40,01:47:43,04:21:29,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
23,Caleb Mitchen,360,M30-34,USA,02:27:17,01:51:16,04:21:50,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
20,Tim Perkin,1000,M35-39,USA,02:24:51,01:53:19,04:22:08,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
17,Stewart (chris) Mickler,337,M40-44,USA,02:32:49,01:45:32,04:22:24,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
24,Patrick Zimmerer,2172,M30-34,USA,02:33:11,01:44:54,04:22:26,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
18,Adam Hergert,1702,M40-44,USA,02:41:19,01:38:38,04:22:48,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
8,Carsten Cruse,671,M45-49,DEU,02:25:20,01:53:57,04:23:05,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Jeannine Mahoney,1590,F45-49,USA,02:32:20,01:47:34,04:23:06,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
21,Lorenzo Ruiz,256,M35-39,USA,02:28:15,01:51:33,04:23:17,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
25,Sergio Arias,569,M30-34,MEX,02:33:12,01:46:19,04:23:18,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
17,Field Dutton,273,M25-29,USA,02:26:13,01:54:38,04:23:19,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
9,Amit Bhavsar,722,M45-49,USA,02:40:05,01:41:08,04:23:29,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
19,Aaron Shapley,218,M40-44,USA,02:19:22,02:00:58,04:23:36,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
20,Chip Heyser,2905,M40-44,USA,02:41:30,01:38:02,04:24:03,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Gemma Hollis,224,F40-44,USA,02:33:19,01:48:26,04:24:18,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Katherine Looney,831,F35-39,USA,02:40:27,01:40:40,04:24:23,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Brad Glasco,302,M45-49,USA,02:26:38,01:53:25,04:24:29,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,Matthew Cox,902,M45-49,USA,02:30:38,01:51:16,04:24:38,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
10,Michael Ryan,159,M50-54,USA,02:22:32,01:59:05,04:24:44,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
1,Team Three Swords,4057,RELAY,USA,02:17:07,02:05:40,04:24:48,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
22,Ronaldo Covre Bastos,249,M35-39,BRA,02:26:27,01:54:22,04:24:57,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Steve Rowe,1435,M45-49,USA,02:28:53,01:52:58,04:25:08,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
21,James Erlandson,207,M40-44,USA,02:19:49,02:01:16,04:25:09,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
26,Cody Rossi,362,M30-34,USA,02:34:11,01:48:05,04:25:31,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
27,Shelby Lewis,2097,M30-34,USA,02:32:16,01:49:31,04:25:39,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
13,Joseph Brandt,297,M45-49,USA,02:25:40,01:56:38,04:25:39,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
22,Jeffrey Bizon,123,M40-44,USA,02:29:59,01:51:59,04:25:45,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
14,Merle Richard,1431,M45-49,USA,02:36:30,01:46:23,04:26:03,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
11,Gerald Jackson,262,M50-54,USA,02:36:35,01:45:36,04:26:04,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
23,Mike Irwin,143,M40-44,USA,02:30:54,01:52:01,04:26:16,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
15,Christian Wendenburg,184,M45-49,USA,02:28:57,01:53:21,04:26:19,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
23,Alejandro Rico,457,M35-39,ESP,02:46:10,01:38:01,04:26:30,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Amanda Bayer,2827,F25-29,USA,02:34:48,01:49:14,04:26:37,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
24,Barrett Ellis,2394,M35-39,USA,02:34:52,01:47:23,04:26:42,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
24,Christopher Smith,1780,M40-44,USA,02:39:07,01:45:09,04:27:04,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Krissa Thoreson,1628,F45-49,USA,02:31:15,01:52:45,04:27:09,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
16,Robert Morales,132,M45-49,USA,02:32:10,01:51:57,04:27:21,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
25,Raul Luzardo,214,M40-44,VEN,02:30:33,01:53:26,04:27:33,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
2,Brandi Swicegood,1913,F40-44,USA,02:34:03,01:50:30,04:27:34,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
18,Rocco Rinaldi,2712,M25-29,ITA,02:39:13,01:44:59,04:27:41,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
25,Jorge Atena,375,M35-39,ARG,02:30:10,01:54:32,04:28:05,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Carl Clark,137,M55-59,USA,02:30:49,01:53:45,04:28:16,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
26,Daniel Pacheco,549,M40-44,BRA,02:34:26,01:49:24,04:28:16,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
12,Robert Toth,160,M50-54,USA,02:34:36,01:50:06,04:28:20,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
26,Cole Walton,389,M35-39,USA,02:23:50,02:01:45,04:28:32,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
27,Chris Heise,933,M40-44,USA,02:29:21,01:55:45,04:28:34,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
28,Paul Miller Jr,235,M30-34,USA,02:26:23,01:57:33,04:28:39,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
17,Mark Coalmer,1110,M45-49,USA,02:41:57,01:43:54,04:28:43,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
27,Chris Eakin,380,M35-39,USA,02:32:59,01:52:15,04:28:43,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
29,Robert Alderson,231,M30-34,USA,02:27:00,01:58:53,04:28:43,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
28,Rob Reagles,384,M35-39,USA,02:35:12,01:49:42,04:28:54,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
3,Suzanne Rinehart,141,F45-49,USA,02:30:00,01:54:51,04:28:58,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
18,Chris Wendt,1123,M45-49,USA,02:31:18,01:55:10,04:29:02,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
30,Jacob Snelson,2144,M30-34,USA,02:39:28,01:43:05,04:29:02,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
19,Nestor Salvado,311,M45-49,USA,02:42:02,01:44:33,04:29:18,Ironman 70.3 Waco,10/28/2018,"Waco, Texas, USA"
